id,census_geoid_14,validThrough
ocd-division/country:us/state:wy/sldu:12,sldu-56012,
ocd-division/country:us/state:wy/sldu:13,sldu-56013,
ocd-division/country:us/state:wy/sldu:14,sldu-56014,
ocd-division/country:us/state:wy/sldu:15,sldu-56015,
ocd-division/country:us/state:wy/sldu:16,sldu-56016,
ocd-division/country:us/state:wy/sldu:17,sldu-56017,
ocd-division/country:us/state:wy/sldu:18,sldu-56018,
ocd-division/country:us/state:wy/sldu:19,sldu-56019,
ocd-division/country:us/state:wy/sldu:20,sldu-56020,
ocd-division/country:us/state:wy/sldu:21,sldu-56021,
ocd-division/country:us/state:wy/sldu:22,sldu-56022,
ocd-division/country:us/state:wy/sldu:23,sldu-56023,
ocd-division/country:us/state:wy/sldu:24,sldu-56024,
ocd-division/country:us/state:wy/sldu:25,sldu-56025,
ocd-division/country:us/state:wy/sldu:26,sldu-56026,
ocd-division/country:us/state:wy/sldu:27,sldu-56027,
ocd-division/country:us/state:wy/sldu:28,sldu-56028,
ocd-division/country:us/state:wy/sldu:29,sldu-56029,
ocd-division/country:us/state:wy/sldu:30,sldu-56030,
ocd-division/country:us/territory:pr/sldu:1,sldu-72001,
ocd-division/country:us/territory:pr/sldu:2,sldu-72002,
ocd-division/country:us/territory:pr/sldu:3,sldu-72003,
ocd-division/country:us/territory:pr/sldu:4,sldu-72004,
ocd-division/country:us/territory:pr/sldu:5,sldu-72005,
ocd-division/country:us/territory:pr/sldu:6,sldu-72006,
ocd-division/country:us/territory:pr/sldu:7,sldu-72007,
ocd-division/country:us/territory:pr/sldu:8,sldu-72008,
ocd-division/country:us/state:ma/sldu:berkshire_hampshire_and_franklin,,
ocd-division/country:us/state:ma/sldu:3rd_essex_and_middlesex,,
ocd-division/country:us/state:ma/sldu:hampshire_and_franklin,,
ocd-division/country:us/state:ma/sldu:middlesex_and_essex,,
ocd-division/country:us/state:ma/sldu:middlesex_suffolk_and_essex,,
ocd-division/country:us/state:ma/sldu:suffolk_and_norfolk,,
ocd-division/country:us/state:ma/sldu:worcester_hampden_hampshire_and_franklin,,
ocd-division/country:us/state:nv/sldu:clark_county_1,,
ocd-division/country:us/state:nv/sldu:clark_county_2,,
ocd-division/country:us/state:nv/sldu:clark_county_3,,
ocd-division/country:us/state:nv/sldu:clark_county_4,,
ocd-division/country:us/state:nv/sldu:clark_county_5,,
ocd-division/country:us/state:nv/sldu:clark_county_6,,
ocd-division/country:us/state:nv/sldu:clark_county_7,,
ocd-division/country:us/state:nv/sldu:clark_county_8,,
ocd-division/country:us/state:nv/sldu:clark_county_9,,
ocd-division/country:us/state:nv/sldu:clark_county_10,,
ocd-division/country:us/state:nv/sldu:clark_county_11,,
ocd-division/country:us/state:nv/sldu:clark_county_12,,
ocd-division/country:us/state:nv/sldu:washoe_county_1,,
ocd-division/country:us/state:nv/sldu:washoe_county_2,,
ocd-division/country:us/state:nv/sldu:washoe_county_3,,
ocd-division/country:us/state:nv/sldu:washoe_county_4,,
ocd-division/country:us/state:nv/sldu:capital,,
ocd-division/country:us/state:nv/sldu:central_nevada,,
ocd-division/country:us/state:nv/sldu:rural_nevada,,
ocd-division/country:us/state:vt/sldu:grand_isle,,
ocd-division/country:us/state:wv/sldu:817,,
