id,census_geoid_12,validThrough
ocd-division/country:us/state:ky/sldl:48,sldl-21048,
ocd-division/country:us/state:ky/sldl:49,sldl-21049,
ocd-division/country:us/state:ky/sldl:50,sldl-21050,
ocd-division/country:us/state:ky/sldl:51,sldl-21051,
ocd-division/country:us/state:ky/sldl:52,sldl-21052,
ocd-division/country:us/state:ky/sldl:53,sldl-21053,
ocd-division/country:us/state:ky/sldl:54,sldl-21054,
ocd-division/country:us/state:ky/sldl:55,sldl-21055,
ocd-division/country:us/state:ky/sldl:56,sldl-21056,
ocd-division/country:us/state:ky/sldl:57,sldl-21057,
ocd-division/country:us/state:ky/sldl:58,sldl-21058,
ocd-division/country:us/state:ky/sldl:59,sldl-21059,
ocd-division/country:us/state:ky/sldl:60,sldl-21060,
ocd-division/country:us/state:ky/sldl:61,sldl-21061,
ocd-division/country:us/state:ky/sldl:62,sldl-21062,
ocd-division/country:us/state:ky/sldl:63,sldl-21063,
ocd-division/country:us/state:ky/sldl:64,sldl-21064,
ocd-division/country:us/state:ky/sldl:65,sldl-21065,
ocd-division/country:us/state:ky/sldl:66,sldl-21066,
ocd-division/country:us/state:ky/sldl:67,sldl-21067,
ocd-division/country:us/state:ky/sldl:68,sldl-21068,
ocd-division/country:us/state:ky/sldl:69,sldl-21069,
ocd-division/country:us/state:ky/sldl:70,sldl-21070,
ocd-division/country:us/state:ky/sldl:71,sldl-21071,
ocd-division/country:us/state:ky/sldl:72,sldl-21072,
ocd-division/country:us/state:ky/sldl:73,sldl-21073,
ocd-division/country:us/state:ky/sldl:74,sldl-21074,
ocd-division/country:us/state:ky/sldl:75,sldl-21075,
ocd-division/country:us/state:ky/sldl:76,sldl-21076,
ocd-division/country:us/state:ky/sldl:77,sldl-21077,
ocd-division/country:us/state:ky/sldl:78,sldl-21078,
ocd-division/country:us/state:ky/sldl:79,sldl-21079,
ocd-division/country:us/state:ky/sldl:80,sldl-21080,
ocd-division/country:us/state:ky/sldl:81,sldl-21081,
ocd-division/country:us/state:ky/sldl:82,sldl-21082,
ocd-division/country:us/state:ky/sldl:83,sldl-21083,
ocd-division/country:us/state:ky/sldl:84,sldl-21084,
ocd-division/country:us/state:ky/sldl:85,sldl-21085,
ocd-division/country:us/state:ky/sldl:86,sldl-21086,
ocd-division/country:us/state:ky/sldl:87,sldl-21087,
ocd-division/country:us/state:ky/sldl:88,sldl-21088,
ocd-division/country:us/state:ky/sldl:89,sldl-21089,
ocd-division/country:us/state:ky/sldl:90,sldl-21090,
ocd-division/country:us/state:ky/sldl:91,sldl-21091,
ocd-division/country:us/state:ky/sldl:92,sldl-21092,
ocd-division/country:us/state:ky/sldl:93,sldl-21093,
ocd-division/country:us/state:ky/sldl:94,sldl-21094,
ocd-division/country:us/state:ky/sldl:95,sldl-21095,
ocd-division/country:us/state:ky/sldl:96,sldl-21096,
ocd-division/country:us/state:ky/sldl:97,sldl-21097,
ocd-division/country:us/state:ky/sldl:98,sldl-21098,
ocd-division/country:us/state:ky/sldl:99,sldl-21099,
ocd-division/country:us/state:ky/sldl:100,sldl-21100,
ocd-division/country:us/state:la/sldl:1,sldl-22001,
ocd-division/country:us/state:la/sldl:2,sldl-22002,
ocd-division/country:us/state:la/sldl:3,sldl-22003,
ocd-division/country:us/state:la/sldl:4,sldl-22004,
ocd-division/country:us/state:la/sldl:5,sldl-22005,
ocd-division/country:us/state:la/sldl:6,sldl-22006,
ocd-division/country:us/state:la/sldl:7,sldl-22007,
ocd-division/country:us/state:la/sldl:8,sldl-22008,
ocd-division/country:us/state:la/sldl:9,sldl-22009,
ocd-division/country:us/state:la/sldl:10,sldl-22010,
ocd-division/country:us/state:la/sldl:11,sldl-22011,
ocd-division/country:us/state:la/sldl:12,sldl-22012,
ocd-division/country:us/state:la/sldl:13,sldl-22013,
ocd-division/country:us/state:la/sldl:14,sldl-22014,
ocd-division/country:us/state:la/sldl:15,sldl-22015,
ocd-division/country:us/state:la/sldl:16,sldl-22016,
ocd-division/country:us/state:la/sldl:17,sldl-22017,
ocd-division/country:us/state:la/sldl:18,sldl-22018,
ocd-division/country:us/state:la/sldl:19,sldl-22019,
ocd-division/country:us/state:la/sldl:20,sldl-22020,
ocd-division/country:us/state:la/sldl:21,sldl-22021,
ocd-division/country:us/state:la/sldl:22,sldl-22022,
ocd-division/country:us/state:la/sldl:23,sldl-22023,
ocd-division/country:us/state:la/sldl:24,sldl-22024,
ocd-division/country:us/state:la/sldl:25,sldl-22025,
ocd-division/country:us/state:la/sldl:26,sldl-22026,
ocd-division/country:us/state:la/sldl:27,sldl-22027,
ocd-division/country:us/state:la/sldl:28,sldl-22028,
ocd-division/country:us/state:la/sldl:29,sldl-22029,
ocd-division/country:us/state:la/sldl:30,sldl-22030,
ocd-division/country:us/state:la/sldl:31,sldl-22031,
ocd-division/country:us/state:la/sldl:32,sldl-22032,
ocd-division/country:us/state:la/sldl:33,sldl-22033,
ocd-division/country:us/state:la/sldl:34,sldl-22034,
ocd-division/country:us/state:la/sldl:35,sldl-22035,
ocd-division/country:us/state:la/sldl:36,sldl-22036,
ocd-division/country:us/state:la/sldl:37,sldl-22037,
ocd-division/country:us/state:la/sldl:38,sldl-22038,
ocd-division/country:us/state:la/sldl:39,sldl-22039,
ocd-division/country:us/state:la/sldl:40,sldl-22040,
ocd-division/country:us/state:la/sldl:41,sldl-22041,
ocd-division/country:us/state:la/sldl:42,sldl-22042,
ocd-division/country:us/state:la/sldl:43,sldl-22043,
ocd-division/country:us/state:la/sldl:44,sldl-22044,
ocd-division/country:us/state:la/sldl:45,sldl-22045,
ocd-division/country:us/state:la/sldl:46,sldl-22046,
ocd-division/country:us/state:la/sldl:47,sldl-22047,
ocd-division/country:us/state:la/sldl:48,sldl-22048,
ocd-division/country:us/state:la/sldl:49,sldl-22049,
ocd-division/country:us/state:la/sldl:50,sldl-22050,
ocd-division/country:us/state:la/sldl:51,sldl-22051,
ocd-division/country:us/state:la/sldl:52,sldl-22052,
ocd-division/country:us/state:la/sldl:53,sldl-22053,
ocd-division/country:us/state:la/sldl:54,sldl-22054,
ocd-division/country:us/state:la/sldl:55,sldl-22055,
ocd-division/country:us/state:la/sldl:56,sldl-22056,
ocd-division/country:us/state:la/sldl:57,sldl-22057,
ocd-division/country:us/state:la/sldl:58,sldl-22058,
ocd-division/country:us/state:la/sldl:59,sldl-22059,
ocd-division/country:us/state:la/sldl:60,sldl-22060,
ocd-division/country:us/state:la/sldl:61,sldl-22061,
ocd-division/country:us/state:la/sldl:62,sldl-22062,
ocd-division/country:us/state:la/sldl:63,sldl-22063,
ocd-division/country:us/state:la/sldl:64,sldl-22064,
ocd-division/country:us/state:la/sldl:65,sldl-22065,
ocd-division/country:us/state:la/sldl:66,sldl-22066,
ocd-division/country:us/state:la/sldl:67,sldl-22067,
ocd-division/country:us/state:la/sldl:68,sldl-22068,
ocd-division/country:us/state:la/sldl:69,sldl-22069,
ocd-division/country:us/state:la/sldl:70,sldl-22070,
ocd-division/country:us/state:la/sldl:71,sldl-22071,
ocd-division/country:us/state:la/sldl:72,sldl-22072,
ocd-division/country:us/state:la/sldl:73,sldl-22073,
ocd-division/country:us/state:la/sldl:74,sldl-22074,
ocd-division/country:us/state:la/sldl:75,sldl-22075,
ocd-division/country:us/state:la/sldl:76,sldl-22076,
ocd-division/country:us/state:la/sldl:77,sldl-22077,
ocd-division/country:us/state:la/sldl:78,sldl-22078,
ocd-division/country:us/state:la/sldl:79,sldl-22079,
ocd-division/country:us/state:la/sldl:80,sldl-22080,
ocd-division/country:us/state:la/sldl:81,sldl-22081,
ocd-division/country:us/state:la/sldl:82,sldl-22082,
ocd-division/country:us/state:la/sldl:83,sldl-22083,
ocd-division/country:us/state:la/sldl:84,sldl-22084,
ocd-division/country:us/state:la/sldl:85,sldl-22085,
ocd-division/country:us/state:la/sldl:86,sldl-22086,
ocd-division/country:us/state:la/sldl:87,sldl-22087,
ocd-division/country:us/state:la/sldl:88,sldl-22088,
ocd-division/country:us/state:la/sldl:89,sldl-22089,
ocd-division/country:us/state:la/sldl:90,sldl-22090,
ocd-division/country:us/state:la/sldl:91,sldl-22091,
ocd-division/country:us/state:la/sldl:92,sldl-22092,
ocd-division/country:us/state:la/sldl:93,sldl-22093,
ocd-division/country:us/state:la/sldl:94,sldl-22094,
ocd-division/country:us/state:la/sldl:95,sldl-22095,
ocd-division/country:us/state:la/sldl:96,sldl-22096,
ocd-division/country:us/state:la/sldl:97,sldl-22097,
ocd-division/country:us/state:la/sldl:98,sldl-22098,
ocd-division/country:us/state:la/sldl:99,sldl-22099,
ocd-division/country:us/state:la/sldl:100,sldl-22100,
ocd-division/country:us/state:la/sldl:101,sldl-22101,
ocd-division/country:us/state:la/sldl:102,sldl-22102,
ocd-division/country:us/state:la/sldl:103,sldl-22103,
ocd-division/country:us/state:la/sldl:104,sldl-22104,
ocd-division/country:us/state:la/sldl:105,sldl-22105,
ocd-division/country:us/state:me/sldl:1,sldl-23001,
ocd-division/country:us/state:me/sldl:2,sldl-23002,
ocd-division/country:us/state:me/sldl:3,sldl-23003,
ocd-division/country:us/state:me/sldl:4,sldl-23004,
ocd-division/country:us/state:me/sldl:5,sldl-23005,
ocd-division/country:us/state:me/sldl:6,sldl-23006,
ocd-division/country:us/state:me/sldl:7,sldl-23007,
ocd-division/country:us/state:me/sldl:8,sldl-23008,
ocd-division/country:us/state:me/sldl:9,sldl-23009,
ocd-division/country:us/state:me/sldl:10,sldl-23010,
ocd-division/country:us/state:me/sldl:11,sldl-23011,
ocd-division/country:us/state:me/sldl:12,sldl-23012,
ocd-division/country:us/state:me/sldl:13,sldl-23013,
ocd-division/country:us/state:me/sldl:14,sldl-23014,
ocd-division/country:us/state:me/sldl:15,sldl-23015,
ocd-division/country:us/state:me/sldl:16,sldl-23016,
ocd-division/country:us/state:me/sldl:17,sldl-23017,
ocd-division/country:us/state:me/sldl:18,sldl-23018,
ocd-division/country:us/state:me/sldl:19,sldl-23019,
ocd-division/country:us/state:me/sldl:20,sldl-23020,
ocd-division/country:us/state:me/sldl:21,sldl-23021,
ocd-division/country:us/state:me/sldl:22,sldl-23022,
ocd-division/country:us/state:me/sldl:23,sldl-23023,
ocd-division/country:us/state:me/sldl:24,sldl-23024,
ocd-division/country:us/state:me/sldl:25,sldl-23025,
ocd-division/country:us/state:me/sldl:26,sldl-23026,
ocd-division/country:us/state:me/sldl:27,sldl-23027,
ocd-division/country:us/state:me/sldl:28,sldl-23028,
ocd-division/country:us/state:me/sldl:29,sldl-23029,
ocd-division/country:us/state:me/sldl:30,sldl-23030,
ocd-division/country:us/state:me/sldl:31,sldl-23031,
ocd-division/country:us/state:me/sldl:32,sldl-23032,
ocd-division/country:us/state:me/sldl:33,sldl-23033,
ocd-division/country:us/state:me/sldl:34,sldl-23034,
ocd-division/country:us/state:me/sldl:35,sldl-23035,
ocd-division/country:us/state:me/sldl:36,sldl-23036,
ocd-division/country:us/state:me/sldl:37,sldl-23037,
ocd-division/country:us/state:me/sldl:38,sldl-23038,
ocd-division/country:us/state:me/sldl:39,sldl-23039,
ocd-division/country:us/state:me/sldl:40,sldl-23040,
ocd-division/country:us/state:me/sldl:41,sldl-23041,
ocd-division/country:us/state:me/sldl:42,sldl-23042,
ocd-division/country:us/state:me/sldl:43,sldl-23043,
ocd-division/country:us/state:me/sldl:44,sldl-23044,
ocd-division/country:us/state:me/sldl:45,sldl-23045,
ocd-division/country:us/state:me/sldl:46,sldl-23046,
ocd-division/country:us/state:me/sldl:47,sldl-23047,
ocd-division/country:us/state:me/sldl:48,sldl-23048,
ocd-division/country:us/state:me/sldl:49,sldl-23049,
ocd-division/country:us/state:me/sldl:50,sldl-23050,
ocd-division/country:us/state:me/sldl:51,sldl-23051,
ocd-division/country:us/state:me/sldl:52,sldl-23052,
ocd-division/country:us/state:me/sldl:53,sldl-23053,
ocd-division/country:us/state:me/sldl:54,sldl-23054,
ocd-division/country:us/state:me/sldl:55,sldl-23055,
ocd-division/country:us/state:me/sldl:56,sldl-23056,
ocd-division/country:us/state:me/sldl:57,sldl-23057,
ocd-division/country:us/state:me/sldl:58,sldl-23058,
ocd-division/country:us/state:me/sldl:59,sldl-23059,
ocd-division/country:us/state:me/sldl:60,sldl-23060,
ocd-division/country:us/state:me/sldl:61,sldl-23061,
ocd-division/country:us/state:me/sldl:62,sldl-23062,
ocd-division/country:us/state:me/sldl:63,sldl-23063,
ocd-division/country:us/state:me/sldl:64,sldl-23064,
ocd-division/country:us/state:me/sldl:65,sldl-23065,
ocd-division/country:us/state:me/sldl:66,sldl-23066,
ocd-division/country:us/state:me/sldl:67,sldl-23067,
ocd-division/country:us/state:me/sldl:68,sldl-23068,
ocd-division/country:us/state:me/sldl:69,sldl-23069,
ocd-division/country:us/state:me/sldl:70,sldl-23070,
ocd-division/country:us/state:me/sldl:71,sldl-23071,
ocd-division/country:us/state:me/sldl:72,sldl-23072,
ocd-division/country:us/state:me/sldl:73,sldl-23073,
ocd-division/country:us/state:me/sldl:74,sldl-23074,
ocd-division/country:us/state:me/sldl:75,sldl-23075,
ocd-division/country:us/state:me/sldl:76,sldl-23076,
ocd-division/country:us/state:me/sldl:77,sldl-23077,
ocd-division/country:us/state:me/sldl:78,sldl-23078,
ocd-division/country:us/state:me/sldl:79,sldl-23079,
ocd-division/country:us/state:me/sldl:80,sldl-23080,
ocd-division/country:us/state:me/sldl:81,sldl-23081,
ocd-division/country:us/state:me/sldl:82,sldl-23082,
ocd-division/country:us/state:me/sldl:83,sldl-23083,
ocd-division/country:us/state:me/sldl:84,sldl-23084,
ocd-division/country:us/state:me/sldl:85,sldl-23085,
ocd-division/country:us/state:me/sldl:86,sldl-23086,
ocd-division/country:us/state:me/sldl:87,sldl-23087,
ocd-division/country:us/state:me/sldl:88,sldl-23088,
ocd-division/country:us/state:me/sldl:89,sldl-23089,
ocd-division/country:us/state:me/sldl:90,sldl-23090,
ocd-division/country:us/state:me/sldl:91,sldl-23091,
ocd-division/country:us/state:me/sldl:92,sldl-23092,
ocd-division/country:us/state:me/sldl:93,sldl-23093,
ocd-division/country:us/state:me/sldl:94,sldl-23094,
ocd-division/country:us/state:me/sldl:95,sldl-23095,
ocd-division/country:us/state:me/sldl:96,sldl-23096,
ocd-division/country:us/state:me/sldl:97,sldl-23097,
ocd-division/country:us/state:me/sldl:98,sldl-23098,
ocd-division/country:us/state:me/sldl:99,sldl-23099,
ocd-division/country:us/state:me/sldl:100,sldl-23100,
ocd-division/country:us/state:me/sldl:101,sldl-23101,
ocd-division/country:us/state:me/sldl:102,sldl-23102,
ocd-division/country:us/state:me/sldl:103,sldl-23103,
ocd-division/country:us/state:me/sldl:104,sldl-23104,
ocd-division/country:us/state:me/sldl:105,sldl-23105,
ocd-division/country:us/state:me/sldl:106,sldl-23106,
ocd-division/country:us/state:me/sldl:107,sldl-23107,
ocd-division/country:us/state:me/sldl:108,sldl-23108,
ocd-division/country:us/state:me/sldl:109,sldl-23109,
ocd-division/country:us/state:me/sldl:110,sldl-23110,
ocd-division/country:us/state:me/sldl:111,sldl-23111,
ocd-division/country:us/state:me/sldl:112,sldl-23112,
ocd-division/country:us/state:me/sldl:113,sldl-23113,
ocd-division/country:us/state:me/sldl:114,sldl-23114,
ocd-division/country:us/state:me/sldl:115,sldl-23115,
ocd-division/country:us/state:me/sldl:116,sldl-23116,
ocd-division/country:us/state:me/sldl:117,sldl-23117,
ocd-division/country:us/state:me/sldl:118,sldl-23118,
ocd-division/country:us/state:me/sldl:119,sldl-23119,
ocd-division/country:us/state:me/sldl:120,sldl-23120,
ocd-division/country:us/state:me/sldl:121,sldl-23121,
ocd-division/country:us/state:me/sldl:122,sldl-23122,
ocd-division/country:us/state:me/sldl:123,sldl-23123,
ocd-division/country:us/state:me/sldl:124,sldl-23124,
ocd-division/country:us/state:me/sldl:125,sldl-23125,
ocd-division/country:us/state:me/sldl:126,sldl-23126,
ocd-division/country:us/state:me/sldl:127,sldl-23127,
ocd-division/country:us/state:me/sldl:128,sldl-23128,
ocd-division/country:us/state:me/sldl:129,sldl-23129,
ocd-division/country:us/state:me/sldl:130,sldl-23130,
ocd-division/country:us/state:me/sldl:131,sldl-23131,
ocd-division/country:us/state:me/sldl:132,sldl-23132,
ocd-division/country:us/state:me/sldl:133,sldl-23133,
ocd-division/country:us/state:me/sldl:134,sldl-23134,
ocd-division/country:us/state:me/sldl:135,sldl-23135,
ocd-division/country:us/state:me/sldl:136,sldl-23136,
ocd-division/country:us/state:me/sldl:137,sldl-23137,
ocd-division/country:us/state:me/sldl:138,sldl-23138,
ocd-division/country:us/state:me/sldl:139,sldl-23139,
ocd-division/country:us/state:me/sldl:140,sldl-23140,
ocd-division/country:us/state:me/sldl:141,sldl-23141,
ocd-division/country:us/state:me/sldl:142,sldl-23142,
ocd-division/country:us/state:me/sldl:143,sldl-23143,
ocd-division/country:us/state:me/sldl:144,sldl-23144,
ocd-division/country:us/state:me/sldl:145,sldl-23145,
ocd-division/country:us/state:me/sldl:146,sldl-23146,
ocd-division/country:us/state:me/sldl:147,sldl-23147,
ocd-division/country:us/state:me/sldl:148,sldl-23148,
ocd-division/country:us/state:me/sldl:149,sldl-23149,
ocd-division/country:us/state:me/sldl:150,sldl-23150,
ocd-division/country:us/state:me/sldl:151,sldl-23151,
ocd-division/country:us/state:md/sldl:6,sldl-24006,
ocd-division/country:us/state:md/sldl:7,sldl-24007,
ocd-division/country:us/state:md/sldl:8,sldl-24008,
ocd-division/country:us/state:md/sldl:10,sldl-24010,
ocd-division/country:us/state:md/sldl:11,sldl-24011,
ocd-division/country:us/state:md/sldl:13,sldl-24013,
ocd-division/country:us/state:md/sldl:14,sldl-24014,
ocd-division/country:us/state:md/sldl:15,sldl-24015,
ocd-division/country:us/state:md/sldl:16,sldl-24016,
ocd-division/country:us/state:md/sldl:17,sldl-24017,
ocd-division/country:us/state:md/sldl:18,sldl-24018,
ocd-division/country:us/state:md/sldl:19,sldl-24019,
ocd-division/country:us/state:md/sldl:1a,sldl-2401A,
ocd-division/country:us/state:md/sldl:1b,sldl-2401B,
ocd-division/country:us/state:md/sldl:1c,sldl-2401C,
ocd-division/country:us/state:md/sldl:20,sldl-24020,
ocd-division/country:us/state:md/sldl:21,sldl-24021,
ocd-division/country:us/state:md/sldl:22,sldl-24022,
ocd-division/country:us/state:md/sldl:24,sldl-24024,
ocd-division/country:us/state:md/sldl:25,sldl-24025,
ocd-division/country:us/state:md/sldl:26,sldl-24026,
ocd-division/country:us/state:md/sldl:28,sldl-24028,
ocd-division/country:us/state:md/sldl:2a,sldl-2402A,
ocd-division/country:us/state:md/sldl:2b,sldl-2402B,
ocd-division/country:us/state:md/sldl:2c,sldl-2402C,
ocd-division/country:us/state:md/sldl:30,sldl-24030,
ocd-division/country:us/state:md/sldl:31,sldl-24031,
ocd-division/country:us/state:md/sldl:32,sldl-24032,
ocd-division/country:us/state:md/sldl:36,sldl-24036,
ocd-division/country:us/state:md/sldl:39,sldl-24039,
ocd-division/country:us/state:md/sldl:3a,sldl-2403A,
ocd-division/country:us/state:md/sldl:3b,sldl-2403B,
ocd-division/country:us/state:md/sldl:40,sldl-24040,
ocd-division/country:us/state:md/sldl:41,sldl-24041,
ocd-division/country:us/state:md/sldl:42,sldl-24042,
