id,name
ocd-division/country:in/state:as/district:na/cd:batadraba,Batadraba; Nagaon
ocd-division/country:in/state:as/district:na/cd:dhing,Dhing; Nagaon
ocd-division/country:in/state:as/district:na/cd:kaliabor,Kaliabor; Nagaon
ocd-division/country:in/state:as/district:na/cd:nowgong,Nowgong; Nagaon
ocd-division/country:in/state:as/district:na/cd:raha,Raha (SC); Nagaon
ocd-division/country:in/state:as/district:na/cd:rupahihat,Rupahihat; Nagaon
ocd-division/country:in/state:as/district:na/cd:samaguri,Samaguri; Nagaon
ocd-division/country:in/state:as/district:nl/cd:barkhetri,Barkhetri; Nalbari
ocd-division/country:in/state:as/district:nl/cd:dharmapur,Dharmapur; Nalbari
ocd-division/country:in/state:as/district:nl/cd:nalbari,Nalbari; Nalbari
ocd-division/country:in/state:as/district:si/cd:amguri,Amguri; Sivasagar
ocd-division/country:in/state:as/district:si/cd:nazira,Nazira; Sivasagar
ocd-division/country:in/state:as/district:si/cd:sibsagar,Sibsagar; Sivasagar
ocd-division/country:in/state:as/district:si/cd:thowra,Thowra; Sivasagar
ocd-division/country:in/state:as/district:so/cd:borchalla,Borchalla; Sonitpur
ocd-division/country:in/state:as/district:so/cd:dhekiajuli,Dhekiajuli; Sonitpur
ocd-division/country:in/state:as/district:so/cd:rangapara,Rangapara; Sonitpur
ocd-division/country:in/state:as/district:so/cd:sootea,Sootea; Sonitpur
ocd-division/country:in/state:as/district:so/cd:tezpur,Tezpur; Sonitpur
ocd-division/country:in/state:as/district:ss/cd:mankachar,Mankachar; South Salmara Mankachar
ocd-division/country:in/state:as/district:ss/cd:salmara_south,Salmara South; South Salmara Mankachar
ocd-division/country:in/state:as/district:ti/cd:digboi,Digboi; Tinsukia
ocd-division/country:in/state:as/district:ti/cd:doomdooma,Doomdooma; Tinsukia
ocd-division/country:in/state:as/district:ti/cd:margherita,Margherita; Tinsukia
ocd-division/country:in/state:as/district:ti/cd:sadiya,Sadiya; Tinsukia
ocd-division/country:in/state:as/district:ti/cd:tinsukia,Tinsukia; Tinsukia
ocd-division/country:in/state:as/district:ud/cd:mazbat,Mazbat; Udalguri
ocd-division/country:in/state:as/district:ud/cd:panery,Panery; Udalguri
ocd-division/country:in/state:as/district:ud/cd:udalguri,Udalguri (ST); Udalguri
ocd-division/country:in/state:as/district:wk/cd:baithalangso,Baithalangso (ST); West Karbi Anglong
ocd-division/country:in/state:br/district:ar/cd:araria,Araria; Araria
ocd-division/country:in/state:br/district:ar/cd:forbesganj,Forbesganj; Araria
ocd-division/country:in/state:br/district:ar/cd:jokihat,Jokihat; Araria
ocd-division/country:in/state:br/district:ar/cd:narpatganj,Narpatganj; Araria
ocd-division/country:in/state:br/district:ar/cd:raniganj,Raniganj; Araria
ocd-division/country:in/state:br/district:ar/cd:sikti,Sikti; Araria
ocd-division/country:in/state:br/district:au/cd:aurangabad,Aurangabad; Aurangabad
ocd-division/country:in/state:br/district:au/cd:goh,Goh; Aurangabad
ocd-division/country:in/state:br/district:au/cd:kutumba,Kutumba; Aurangabad
ocd-division/country:in/state:br/district:au/cd:nabinagar,Nabinagar; Aurangabad
ocd-division/country:in/state:br/district:au/cd:obra,Obra; Aurangabad
ocd-division/country:in/state:br/district:au/cd:rafiganj,Rafiganj; Aurangabad
ocd-division/country:in/state:br/district:aw/cd:arwal,Arwal; Arwal
ocd-division/country:in/state:br/district:aw/cd:kurtha,Kurtha; Arwal
ocd-division/country:in/state:br/district:ba/cd:amarpur,Amarpur; Banka
ocd-division/country:in/state:br/district:ba/cd:banka,Banka; Banka
ocd-division/country:in/state:br/district:ba/cd:belhar,Belhar; Banka
ocd-division/country:in/state:br/district:ba/cd:dhauraiya,Dhauraiya; Banka
ocd-division/country:in/state:br/district:ba/cd:katoria,Katoria; Banka
ocd-division/country:in/state:br/district:be/cd:bachhwara,Bachhwara; Begusarai
ocd-division/country:in/state:br/district:be/cd:bakhri,Bakhri; Begusarai
ocd-division/country:in/state:br/district:be/cd:begusarai,Begusarai; Begusarai
ocd-division/country:in/state:br/district:be/cd:cheria_bariarpur,Cheria Bariarpur; Begusarai
ocd-division/country:in/state:br/district:be/cd:matihani,Matihani; Begusarai
ocd-division/country:in/state:br/district:be/cd:sahebpur_kamal,Sahebpur Kamal; Begusarai
ocd-division/country:in/state:br/district:be/cd:teghra,Teghra; Begusarai
ocd-division/country:in/state:br/district:bg/cd:bhagalpur,Bhagalpur; Bhagalpur
ocd-division/country:in/state:br/district:bg/cd:bihpur,Bihpur; Bhagalpur
ocd-division/country:in/state:br/district:bg/cd:gopalpur,Gopalpur; Bhagalpur
ocd-division/country:in/state:br/district:bg/cd:kahalgaon,Kahalgaon; Bhagalpur
ocd-division/country:in/state:br/district:bg/cd:nathnagar,Nathnagar; Bhagalpur
ocd-division/country:in/state:br/district:bg/cd:pirpainti,Pirpainti; Bhagalpur
ocd-division/country:in/state:br/district:bg/cd:sultanganj,Sultanganj; Bhagalpur
ocd-division/country:in/state:br/district:bj/cd:agiaon,Agiaon; Bhojpur
ocd-division/country:in/state:br/district:bj/cd:arrah,Arrah; Bhojpur
ocd-division/country:in/state:br/district:bj/cd:barhara,Barhara; Bhojpur
ocd-division/country:in/state:br/district:bj/cd:jagdishpur,Jagdishpur; Bhojpur
ocd-division/country:in/state:br/district:bj/cd:sandesh,Sandesh; Bhojpur
ocd-division/country:in/state:br/district:bj/cd:shahpur,Shahpur; Bhojpur
ocd-division/country:in/state:br/district:bj/cd:tarari,Tarari; Bhojpur
ocd-division/country:in/state:br/district:bu/cd:brahampur,Brahampur; Buxar
ocd-division/country:in/state:br/district:bu/cd:buxar,Buxar; Buxar
ocd-division/country:in/state:br/district:bu/cd:dumraon,Dumraon; Buxar
ocd-division/country:in/state:br/district:bu/cd:rajpur,Rajpur; Buxar
ocd-division/country:in/state:br/district:da/cd:alinagar,Alinagar; Darbhanga
ocd-division/country:in/state:br/district:da/cd:bahadurpur,Bahadurpur; Darbhanga
ocd-division/country:in/state:br/district:da/cd:benipur,Benipur; Darbhanga
ocd-division/country:in/state:br/district:da/cd:darbhanga,Darbhanga; Darbhanga
ocd-division/country:in/state:br/district:da/cd:darbhanga_rural,Darbhanga Rural; Darbhanga
ocd-division/country:in/state:br/district:da/cd:gaura_bauram,Gaura Bauram; Darbhanga
ocd-division/country:in/state:br/district:da/cd:hayaghat,Hayaghat; Darbhanga
ocd-division/country:in/state:br/district:da/cd:jale,Jale; Darbhanga
ocd-division/country:in/state:br/district:da/cd:keoti,Keoti; Darbhanga
ocd-division/country:in/state:br/district:da/cd:kusheshwar_asthan,Kusheshwar Asthan; Darbhanga
ocd-division/country:in/state:br/district:ec/cd:chiraiya,Chiraiya; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:dhaka,Dhaka; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:govindganj,Govindganj; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:harsidhi,Harsidhi; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:kalyanpur,Kalyanpur; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:kesaria,Kesaria; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:madhuban,Madhuban; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:motihari,Motihari; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:narkatia,Narkatia; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:pipra,Pipra; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:raxaul,Raxaul; Purvi Champaran
ocd-division/country:in/state:br/district:ec/cd:sugauli,Sugauli; Purvi Champaran
ocd-division/country:in/state:br/district:ga/cd:atri,Atri; Gaya
ocd-division/country:in/state:br/district:ga/cd:barachatti,Barachatti; Gaya
ocd-division/country:in/state:br/district:ga/cd:belaganj,Belaganj; Gaya
ocd-division/country:in/state:br/district:ga/cd:bodh_gaya,Bodh Gaya; Gaya
ocd-division/country:in/state:br/district:ga/cd:gaya_town,Gaya Town; Gaya
ocd-division/country:in/state:br/district:ga/cd:gurua,Gurua; Gaya
ocd-division/country:in/state:br/district:ga/cd:imamganj,Imamganj; Gaya
ocd-division/country:in/state:br/district:ga/cd:sherghati,Sherghati; Gaya
ocd-division/country:in/state:br/district:ga/cd:tikari,Tikari; Gaya
ocd-division/country:in/state:br/district:ga/cd:wazirganj,Wazirganj; Gaya
ocd-division/country:in/state:br/district:go/cd:baikunthpur,Baikunthpur; Gopalganj
ocd-division/country:in/state:br/district:go/cd:barauli,Barauli; Gopalganj
ocd-division/country:in/state:br/district:go/cd:bhorey,Bhorey; Gopalganj
ocd-division/country:in/state:br/district:go/cd:gopalganj,Gopalganj; Gopalganj
ocd-division/country:in/state:br/district:go/cd:hathua,Hathua; Gopalganj
ocd-division/country:in/state:br/district:go/cd:kuchaikote,Kuchaikote; Gopalganj
ocd-division/country:in/state:br/district:ja/cd:chakai,Chakai; Jamui
ocd-division/country:in/state:br/district:ja/cd:jamui,Jamui; Jamui
ocd-division/country:in/state:br/district:ja/cd:jhajha,Jhajha; Jamui
ocd-division/country:in/state:br/district:ja/cd:sikandra,Sikandra; Jamui
ocd-division/country:in/state:br/district:je/cd:ghosi,Ghosi; Jahanabad
ocd-division/country:in/state:br/district:je/cd:jehanabad,Jehanabad; Jahanabad
ocd-division/country:in/state:br/district:je/cd:makhdumpur,Makhdumpur; Jahanabad
ocd-division/country:in/state:br/district:kh/cd:alauli,Alauli; Khagaria
ocd-division/country:in/state:br/district:kh/cd:beldaur,Beldaur; Khagaria
ocd-division/country:in/state:br/district:kh/cd:khagaria,Khagaria; Khagaria
ocd-division/country:in/state:br/district:kh/cd:parbatta,Parbatta; Khagaria
ocd-division/country:in/state:br/district:ki/cd:bahadurganj,Bahadurganj; Kishanganj
ocd-division/country:in/state:br/district:ki/cd:kishanganj,Kishanganj; Kishanganj
ocd-division/country:in/state:br/district:ki/cd:kochadhaman,Kochadhaman; Kishanganj
ocd-division/country:in/state:br/district:ki/cd:thakurganj,Thakurganj; Kishanganj
ocd-division/country:in/state:br/district:km/cd:bhabua,Bhabua; Kaimur
ocd-division/country:in/state:br/district:km/cd:chainpur,Chainpur; Kaimur
ocd-division/country:in/state:br/district:km/cd:mohania,Mohania; Kaimur
ocd-division/country:in/state:br/district:km/cd:ramgarh,Ramgarh; Kaimur
ocd-division/country:in/state:br/district:kt/cd:balrampur,Balrampur; Katihar
ocd-division/country:in/state:br/district:kt/cd:barari,Barari; Katihar
ocd-division/country:in/state:br/district:kt/cd:kadwa,Kadwa; Katihar
ocd-division/country:in/state:br/district:kt/cd:katihar,Katihar; Katihar
ocd-division/country:in/state:br/district:kt/cd:korha,Korha; Katihar
ocd-division/country:in/state:br/district:kt/cd:manihari,Manihari; Katihar
ocd-division/country:in/state:br/district:kt/cd:pranpur,Pranpur; Katihar
ocd-division/country:in/state:br/district:la/cd:lakhisarai,Lakhisarai; Lakhisarai
ocd-division/country:in/state:br/district:la/cd:surajgarha,Surajgarha; Lakhisarai
ocd-division/country:in/state:br/district:mb/cd:babubarhi,Babubarhi; Madhubani
ocd-division/country:in/state:br/district:mb/cd:benipatti,Benipatti; Madhubani
ocd-division/country:in/state:br/district:mb/cd:bisfi,Bisfi; Madhubani
ocd-division/country:in/state:br/district:mb/cd:harlakhi,Harlakhi; Madhubani
ocd-division/country:in/state:br/district:mb/cd:jhanjharpur,Jhanjharpur; Madhubani
ocd-division/country:in/state:br/district:mb/cd:khajauli,Khajauli; Madhubani
ocd-division/country:in/state:br/district:mb/cd:laukaha,Laukaha; Madhubani
ocd-division/country:in/state:br/district:mb/cd:madhubani,Madhubani; Madhubani
ocd-division/country:in/state:br/district:mb/cd:phulparas,Phulparas; Madhubani
ocd-division/country:in/state:br/district:mb/cd:rajnagar,Rajnagar; Madhubani
ocd-division/country:in/state:br/district:mg/cd:jamalpur,Jamalpur; Munger
ocd-division/country:in/state:br/district:mg/cd:munger,Munger; Munger
ocd-division/country:in/state:br/district:mg/cd:tarapur,Tarapur; Munger
ocd-division/country:in/state:br/district:mp/cd:alamnagar,Alamnagar; Madhepura
ocd-division/country:in/state:br/district:mp/cd:bihariganj,Bihariganj; Madhepura
ocd-division/country:in/state:br/district:mp/cd:madhepura,Madhepura; Madhepura
ocd-division/country:in/state:br/district:mp/cd:singheshwar,Singheshwar; Madhepura
ocd-division/country:in/state:br/district:mz/cd:aurai,Aurai; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:baruraj,Baruraj; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:bochaha,Bochaha; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:gaighat,Gaighat; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:kanti,Kanti; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:kurhani,Kurhani; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:minapur,Minapur; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:muzaffarpur,Muzaffarpur; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:paroo,Paroo; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:sahebganj,Sahebganj; Muzaffarpur
ocd-division/country:in/state:br/district:mz/cd:sakra,Sakra; Muzaffarpur
ocd-division/country:in/state:br/district:nl/cd:asthawan,Asthawan; Nalanda
ocd-division/country:in/state:br/district:nl/cd:biharsharif,Biharsharif; Nalanda
ocd-division/country:in/state:br/district:nl/cd:harnaut,Harnaut; Nalanda
ocd-division/country:in/state:br/district:nl/cd:hilsa,Hilsa; Nalanda
ocd-division/country:in/state:br/district:nl/cd:islampur,Islampur; Nalanda
ocd-division/country:in/state:br/district:nl/cd:nalanda,Nalanda; Nalanda
ocd-division/country:in/state:br/district:nl/cd:rajgir,Rajgir; Nalanda
ocd-division/country:in/state:br/district:nw/cd:gobindpur,Gobindpur; Nawada
ocd-division/country:in/state:br/district:nw/cd:hisua,Hisua; Nawada
ocd-division/country:in/state:br/district:nw/cd:nawada,Nawada; Nawada
ocd-division/country:in/state:br/district:nw/cd:rajauli,Rajauli; Nawada
ocd-division/country:in/state:br/district:nw/cd:warsaliganj,Warsaliganj; Nawada
ocd-division/country:in/state:br/district:pa/cd:bakhtiarpur,Bakhtiarpur; Patna
ocd-division/country:in/state:br/district:pa/cd:bankipur,Bankipur; Patna
ocd-division/country:in/state:br/district:pa/cd:barh,Barh; Patna
ocd-division/country:in/state:br/district:pa/cd:bikram,Bikram; Patna
ocd-division/country:in/state:br/district:pa/cd:danapur,Danapur; Patna
ocd-division/country:in/state:br/district:pa/cd:digha,Digha; Patna
ocd-division/country:in/state:br/district:pa/cd:fatuha,Fatuha; Patna
ocd-division/country:in/state:br/district:pa/cd:kumhrar,Kumhrar; Patna
ocd-division/country:in/state:br/district:pa/cd:maner,Maner; Patna
ocd-division/country:in/state:br/district:pa/cd:masaurhi,Masaurhi; Patna
ocd-division/country:in/state:br/district:pa/cd:mokama,Mokama; Patna
ocd-division/country:in/state:br/district:pa/cd:paliganj,Paliganj; Patna
ocd-division/country:in/state:br/district:pa/cd:patna_sahib,Patna Sahib; Patna
ocd-division/country:in/state:br/district:pa/cd:phulwari,Phulwari; Patna
ocd-division/country:in/state:br/district:pu/cd:amour,Amour; Purnia
ocd-division/country:in/state:br/district:pu/cd:baisi,Baisi; Purnia
ocd-division/country:in/state:br/district:pu/cd:banmankhi,Banmankhi; Purnia
ocd-division/country:in/state:br/district:pu/cd:dhamdaha,Dhamdaha; Purnia
ocd-division/country:in/state:br/district:pu/cd:kasba,Kasba; Purnia
ocd-division/country:in/state:br/district:pu/cd:purnia,Purnia; Purnia
ocd-division/country:in/state:br/district:pu/cd:rupauli,Rupauli; Purnia
ocd-division/country:in/state:br/district:ro/cd:chenari,Chenari; Rohtas
ocd-division/country:in/state:br/district:ro/cd:dehri,Dehri; Rohtas
ocd-division/country:in/state:br/district:ro/cd:dinara,Dinara; Rohtas
ocd-division/country:in/state:br/district:ro/cd:karakat,Karakat; Rohtas
ocd-division/country:in/state:br/district:ro/cd:kargahar,Kargahar; Rohtas
ocd-division/country:in/state:br/district:ro/cd:nokha,Nokha; Rohtas
ocd-division/country:in/state:br/district:ro/cd:sasaram,Sasaram; Rohtas
ocd-division/country:in/state:br/district:sh/cd:mahishi,Mahishi; Saharsa
ocd-division/country:in/state:br/district:sh/cd:saharsa,Saharsa; Saharsa
ocd-division/country:in/state:br/district:sh/cd:simri_bakhtiarpur,Simri Bakhtiarpur; Saharsa
ocd-division/country:in/state:br/district:sh/cd:sonbarsha,Sonbarsha; Saharsa
ocd-division/country:in/state:br/district:sm/cd:bibhutipur,Bibhutipur; Samastipur
ocd-division/country:in/state:br/district:sm/cd:hasanpur,Hasanpur; Samastipur
ocd-division/country:in/state:br/district:sm/cd:kalyanpur,Kalyanpur; Samastipur
ocd-division/country:in/state:br/district:sm/cd:mohiuddinnagar,Mohiuddinnagar; Samastipur
ocd-division/country:in/state:br/district:sm/cd:morwa,Morwa; Samastipur
ocd-division/country:in/state:br/district:sm/cd:rosera,Rosera; Samastipur
ocd-division/country:in/state:br/district:sm/cd:samastipur,Samastipur; Samastipur
ocd-division/country:in/state:br/district:sm/cd:sarairanjan,Sarairanjan; Samastipur
ocd-division/country:in/state:br/district:sm/cd:ujiarpur,Ujiarpur; Samastipur
ocd-division/country:in/state:br/district:sm/cd:warisnagar,Warisnagar; Samastipur
ocd-division/country:in/state:br/district:so/cd:sheohar,Sheohar; Sheohar
ocd-division/country:in/state:br/district:sp/cd:barbigha,Barbigha; Sheikhpura
ocd-division/country:in/state:br/district:sp/cd:sheikhpura,Sheikhpura; Sheikhpura
ocd-division/country:in/state:br/district:sr/cd:amnour,Amnour; Saran
ocd-division/country:in/state:br/district:sr/cd:baniapur,Baniapur; Saran
ocd-division/country:in/state:br/district:sr/cd:chapra,Chapra; Saran
ocd-division/country:in/state:br/district:sr/cd:ekma,Ekma; Saran
ocd-division/country:in/state:br/district:sr/cd:garkha,Garkha; Saran
ocd-division/country:in/state:br/district:sr/cd:manjhi,Manjhi; Saran
ocd-division/country:in/state:br/district:sr/cd:marhaura,Marhaura; Saran
ocd-division/country:in/state:br/district:sr/cd:parsa,Parsa; Saran
ocd-division/country:in/state:br/district:sr/cd:sonepur,Sonepur; Saran
