id,name,ordnance_id
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:roe_lee_ward,Roe Lee Ward,E05001636
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:whitehall_ward,Whitehall Ward,E05001642
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:livesey_with_pleasington_ward,Livesey with Pleasington Ward,E05001630
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:beardwood_with_lammack_ward,Beardwood with Lammack Ward,E05001622
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:sunnyhurst_ward,Sunnyhurst Ward,E05001640
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:marsh_house_ward,Marsh House Ward,E05001631
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:east_rural_ward,East Rural Ward,E05001625
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:north_turton_with_tockholes_ward,North Turton with Tockholes Ward,E05001634
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:queens_park_ward,Queen's Park Ward,E05001635
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:earcroft_ward,Earcroft Ward,E05001624
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:meadowhead_ward,Meadowhead Ward,E05001632
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:fernhurst_ward,Fernhurst Ward,E05001627
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:ewood_ward,Ewood Ward,E05001626
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:wensley_fold_ward,Wensley Fold Ward,E05001641
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:shear_brow_ward,Shear Brow Ward,E05001638
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:higher_croft_ward,Higher Croft Ward,E05001628
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:shadsworth_with_whitebirk_ward,Shadsworth with Whitebirk Ward,E05001637
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:little_harwood_ward,Little Harwood Ward,E05001629
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:mill_hill_ward,Mill Hill Ward,E05001633
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:corporation_park_ward,Corporation Park Ward,E05001623
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:bastwell_ward,Bastwell Ward,E05001621
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:sudell_ward,Sudell Ward,E05001639
ocd-division/country:uk/uta:blackburn_with_darwen_b/utw:audley_ward,Audley Ward,E05001620
ocd-division/country:uk/uta:blackpool_b/utw:squires_gate_ward,Squires Gate Ward,E05001657
ocd-division/country:uk/uta:blackpool_b/utw:waterloo_ward,Waterloo Ward,E05001663
ocd-division/country:uk/uta:blackpool_b/utw:bloomfield_ward,Bloomfield Ward,E05001645
ocd-division/country:uk/uta:blackpool_b/utw:anchorsholme_ward,Anchorsholme Ward,E05001643
ocd-division/country:uk/uta:blackpool_b/utw:stanley_ward,Stanley Ward,E05001658
ocd-division/country:uk/uta:blackpool_b/utw:talbot_ward,Talbot Ward,E05001659
ocd-division/country:uk/uta:blackpool_b/utw:clifton_ward,Clifton Ward,E05001648
ocd-division/country:uk/uta:blackpool_b/utw:marton_ward,Marton Ward,E05001654
ocd-division/country:uk/uta:blackpool_b/utw:park_ward,Park Ward,E05001656
ocd-division/country:uk/uta:blackpool_b/utw:norbreck_ward,Norbreck Ward,E05001655
ocd-division/country:uk/uta:blackpool_b/utw:victoria_ward,Victoria Ward,E05001661
ocd-division/country:uk/uta:blackpool_b/utw:highfield_ward,Highfield Ward,E05001651
ocd-division/country:uk/uta:blackpool_b/utw:hawes_side_ward,Hawes Side Ward,E05001650
ocd-division/country:uk/uta:blackpool_b/utw:tyldesley_ward,Tyldesley Ward,E05001660
ocd-division/country:uk/uta:blackpool_b/utw:claremont_ward,Claremont Ward,E05001647
ocd-division/country:uk/uta:blackpool_b/utw:warbreck_ward,Warbreck Ward,E05001662
ocd-division/country:uk/uta:blackpool_b/utw:bispham_ward,Bispham Ward,E05001644
ocd-division/country:uk/uta:blackpool_b/utw:brunswick_ward,Brunswick Ward,E05001646
ocd-division/country:uk/uta:blackpool_b/utw:layton_ward,Layton Ward,E05001653
ocd-division/country:uk/uta:blackpool_b/utw:greenlands_ward,Greenlands Ward,E05001649
ocd-division/country:uk/uta:blackpool_b/utw:ingthorpe_ward,Ingthorpe Ward,E05001652
ocd-division/country:uk/uta:bournemouth_b/utw:east_southbourne_and_tuckton_ward,East Southbourne and Tuckton Ward,E05002117
ocd-division/country:uk/uta:bournemouth_b/utw:central_ward,Central Ward,E05002115
ocd-division/country:uk/uta:bournemouth_b/utw:boscombe_east_ward,Boscombe East Ward,E05002113
ocd-division/country:uk/uta:bournemouth_b/utw:wallisdown_and_winton_west_ward,Wallisdown and Winton West Ward,E05002127
ocd-division/country:uk/uta:bournemouth_b/utw:moordown_ward,Moordown Ward,E05002121
ocd-division/country:uk/uta:bournemouth_b/utw:kinson_north_ward,Kinson North Ward,E05002118
ocd-division/country:uk/uta:bournemouth_b/utw:queens_park_ward,Queen's Park Ward,E05002122
ocd-division/country:uk/uta:bournemouth_b/utw:littledown_and_iford_ward,Littledown and Iford Ward,E05002120
ocd-division/country:uk/uta:bournemouth_b/utw:strouden_park_ward,Strouden Park Ward,E05002124
ocd-division/country:uk/uta:bournemouth_b/utw:throop_and_muscliff_ward,Throop and Muscliff Ward,E05002126
ocd-division/country:uk/uta:bournemouth_b/utw:westbourne_and_west_cliff_ward,Westbourne and West Cliff Ward,E05002129
ocd-division/country:uk/uta:bournemouth_b/utw:talbot_and_branksome_woods_ward,Talbot and Branksome Woods Ward,E05002125
ocd-division/country:uk/uta:bournemouth_b/utw:east_cliff_and_springbourne_ward,East Cliff and Springbourne Ward,E05002116
ocd-division/country:uk/uta:bournemouth_b/utw:boscombe_west_ward,Boscombe West Ward,E05002114
ocd-division/country:uk/uta:bournemouth_b/utw:west_southbourne_ward,West Southbourne Ward,E05002128
ocd-division/country:uk/uta:bournemouth_b/utw:kinson_south_ward,Kinson South Ward,E05002119
ocd-division/country:uk/uta:bournemouth_b/utw:winton_east_ward,Winton East Ward,E05002130
ocd-division/country:uk/uta:bournemouth_b/utw:redhill_and_northbourne_ward,Redhill and Northbourne Ward,E05002123
ocd-division/country:uk/uta:bracknell_forest_b/utw:little_sandhurst_and_wellington_ward,Little Sandhurst and Wellington Ward,E05002282
ocd-division/country:uk/uta:bracknell_forest_b/utw:binfield_with_warfield_ward,Binfield with Warfield Ward,E05002272
ocd-division/country:uk/uta:bracknell_forest_b/utw:winkfield_and_cranbourne_ward,Winkfield and Cranbourne Ward,E05002288
ocd-division/country:uk/uta:bracknell_forest_b/utw:crowthorne_ward,Crowthorne Ward,E05002277
ocd-division/country:uk/uta:bracknell_forest_b/utw:great_hollands_north_ward,Great Hollands North Ward,E05002278
ocd-division/country:uk/uta:bracknell_forest_b/utw:ascot_ward,Ascot Ward,E05002271
ocd-division/country:uk/uta:bracknell_forest_b/utw:warfield_harvest_ride_ward,Warfield Harvest Ride Ward,E05002286
ocd-division/country:uk/uta:bracknell_forest_b/utw:central_sandhurst_ward,Central Sandhurst Ward,E05002274
ocd-division/country:uk/uta:bracknell_forest_b/utw:college_town_ward,College Town Ward,E05002275
ocd-division/country:uk/uta:bracknell_forest_b/utw:owlsmoor_ward,Owlsmoor Ward,E05002284
ocd-division/country:uk/uta:bracknell_forest_b/utw:great_hollands_south_ward,Great Hollands South Ward,E05002279
ocd-division/country:uk/uta:bracknell_forest_b/utw:hanworth_ward,Hanworth Ward,E05002280
ocd-division/country:uk/uta:bracknell_forest_b/utw:old_bracknell_ward,Old Bracknell Ward,E05002283
ocd-division/country:uk/uta:bracknell_forest_b/utw:wildridings_and_central_ward,Wildridings and Central Ward,E05002287
ocd-division/country:uk/uta:bracknell_forest_b/utw:priestwood_and_garth_ward,Priestwood and Garth Ward,E05002285
ocd-division/country:uk/uta:bracknell_forest_b/utw:crown_wood_ward,Crown Wood Ward,E05002276
ocd-division/country:uk/uta:bracknell_forest_b/utw:harmans_water_ward,Harmans Water Ward,E05002281
ocd-division/country:uk/uta:bracknell_forest_b/utw:bullbrook_ward,Bullbrook Ward,E05002273
ocd-division/country:uk/uta:central_bedfordshire/utw:potton_ward,Potton Ward,E05008801
ocd-division/country:uk/uta:central_bedfordshire/utw:eaton_bray_ward,Eaton Bray Ward,E05008791
ocd-division/country:uk/uta:central_bedfordshire/utw:heath_and_reach_ward,Heath and Reach Ward,E05008793
ocd-division/country:uk/uta:central_bedfordshire/utw:caddington_ward,Caddington Ward,E05008784
ocd-division/country:uk/uta:central_bedfordshire/utw:toddington_ward,Toddington Ward,E05008807
ocd-division/country:uk/uta:central_bedfordshire/utw:aspley_and_woburn_ward,Aspley and Woburn Ward,E05008780
ocd-division/country:uk/uta:central_bedfordshire/utw:cranfield_and_marston_moretaine_ward,Cranfield and Marston Moretaine Ward,E05008785
ocd-division/country:uk/uta:central_bedfordshire/utw:westoning_flitton_and_greenfield_ward,"Westoning, Flitton and Greenfield Ward",E05008808
ocd-division/country:uk/uta:central_bedfordshire/utw:silsoe_and_shillington_ward,Silsoe and Shillington Ward,E05008804
ocd-division/country:uk/uta:central_bedfordshire/utw:arlesey_ward,Arlesey Ward,E05008779
ocd-division/country:uk/uta:central_bedfordshire/utw:stotfold_and_langford_ward,Stotfold and Langford Ward,E05008805
ocd-division/country:uk/uta:central_bedfordshire/utw:ampthill_ward,Ampthill Ward,E05008778
ocd-division/country:uk/uta:central_bedfordshire/utw:houghton_conquest_and_haynes_ward,Houghton Conquest and Haynes Ward,E05008794
ocd-division/country:uk/uta:central_bedfordshire/utw:northill_ward,Northill Ward,E05008799
ocd-division/country:uk/uta:central_bedfordshire/utw:sandy_ward,Sandy Ward,E05008802
ocd-division/country:uk/uta:central_bedfordshire/utw:dunstable-watling_ward,Dunstable-Watling Ward,E05008790
ocd-division/country:uk/uta:central_bedfordshire/utw:linslade_ward,Linslade Ward,E05008798
ocd-division/country:uk/uta:central_bedfordshire/utw:houghton_hall_ward,Houghton Hall Ward,E05008795
ocd-division/country:uk/uta:central_bedfordshire/utw:barton-le-clay_ward,Barton-le-Clay Ward,E05008781
ocd-division/country:uk/uta:central_bedfordshire/utw:flitwick_ward,Flitwick Ward,E05008792
ocd-division/country:uk/uta:central_bedfordshire/utw:shefford_ward,Shefford Ward,E05008803
ocd-division/country:uk/uta:central_bedfordshire/utw:biggleswade_south_ward,Biggleswade South Ward,E05008783
ocd-division/country:uk/uta:central_bedfordshire/utw:biggleswade_north_ward,Biggleswade North Ward,E05008782
ocd-division/country:uk/uta:central_bedfordshire/utw:dunstable-northfields_ward,Dunstable-Northfields Ward,E05008789
ocd-division/country:uk/uta:central_bedfordshire/utw:dunstable-icknield_ward,Dunstable-Icknield Ward,E05008787
ocd-division/country:uk/uta:central_bedfordshire/utw:leighton_buzzard_south_ward,Leighton Buzzard South Ward,E05008797
ocd-division/country:uk/uta:central_bedfordshire/utw:leighton_buzzard_north_ward,Leighton Buzzard North Ward,E05008796
ocd-division/country:uk/uta:central_bedfordshire/utw:dunstable-central_ward,Dunstable-Central Ward,E05008786
ocd-division/country:uk/uta:central_bedfordshire/utw:dunstable-manshead_ward,Dunstable-Manshead Ward,E05008788
ocd-division/country:uk/uta:central_bedfordshire/utw:parkside_ward,Parkside Ward,E05008800
ocd-division/country:uk/uta:central_bedfordshire/utw:tithe_farm_ward,Tithe Farm Ward,E05008806
ocd-division/country:uk/uta:cheshire_east_b/utw:audlem_ward,Audlem Ward,E05008612
ocd-division/country:uk/uta:cheshire_east_b/utw:wybunbury_ward,Wybunbury Ward,E05008661
ocd-division/country:uk/uta:cheshire_east_b/utw:wrenbury_ward,Wrenbury Ward,E05008660
ocd-division/country:uk/uta:cheshire_east_b/utw:bunbury_ward,Bunbury Ward,E05008616
ocd-division/country:uk/uta:cheshire_east_b/utw:sutton_ward,Sutton Ward,E05008653
ocd-division/country:uk/uta:cheshire_east_b/utw:high_legh_ward,High Legh Ward,E05008631
ocd-division/country:uk/uta:cheshire_east_b/utw:brereton_rural_ward,Brereton Rural Ward,E05008614
ocd-division/country:uk/uta:cheshire_east_b/utw:chelford_ward,Chelford Ward,E05008617
ocd-division/country:uk/uta:cheshire_east_b/utw:mobberley_ward,Mobberley Ward,E05008641
ocd-division/country:uk/uta:cheshire_east_b/utw:gawsworth_ward,Gawsworth Ward,E05008628
ocd-division/country:uk/uta:cheshire_east_b/utw:wistaston_ward,Wistaston Ward,E05008659
ocd-division/country:uk/uta:cheshire_east_b/utw:crewe_east_ward,Crewe East Ward,E05008621
ocd-division/country:uk/uta:cheshire_east_b/utw:haslington_ward,Haslington Ward,E05008630
ocd-division/country:uk/uta:cheshire_east_b/utw:alsager_ward,Alsager Ward,E05008611
ocd-division/country:uk/uta:cheshire_east_b/utw:odd_rode_ward,Odd Rode Ward,E05008644
ocd-division/country:uk/uta:cheshire_east_b/utw:dane_valley_ward,Dane Valley Ward,E05008626
ocd-division/country:uk/uta:cheshire_east_b/utw:congleton_east_ward,Congleton East Ward,E05008618
ocd-division/country:uk/uta:cheshire_east_b/utw:macclesfield_east_ward,Macclesfield East Ward,E05008635
ocd-division/country:uk/uta:cheshire_east_b/utw:wilmslow_west_and_chorley_ward,Wilmslow West and Chorley Ward,E05008658
ocd-division/country:uk/uta:cheshire_east_b/utw:wilmslow_lacey_green_ward,Wilmslow Lacey Green Ward,E05008657
ocd-division/country:uk/uta:cheshire_east_b/utw:prestbury_ward,Prestbury Ward,E05008647
ocd-division/country:uk/uta:cheshire_east_b/utw:poynton_west_and_adlington_ward,Poynton West and Adlington Ward,E05008646
ocd-division/country:uk/uta:cheshire_east_b/utw:poynton_east_and_pott_shrigley_ward,Poynton East and Pott Shrigley Ward,E05008645
ocd-division/country:uk/uta:cheshire_east_b/utw:disley_ward,Disley Ward,E05008627
ocd-division/country:uk/uta:cheshire_east_b/utw:nantwich_south_and_stapeley_ward,Nantwich South and Stapeley Ward,E05008643
ocd-division/country:uk/uta:cheshire_east_b/utw:nantwich_north_and_west_ward,Nantwich North and West Ward,E05008642
ocd-division/country:uk/uta:cheshire_east_b/utw:willaston_and_rope_ward,Willaston and Rope Ward,E05008654
ocd-division/country:uk/uta:cheshire_east_b/utw:shavington_ward,Shavington Ward,E05008652
ocd-division/country:uk/uta:cheshire_east_b/utw:crewe_south_ward,Crewe South Ward,E05008624
ocd-division/country:uk/uta:cheshire_east_b/utw:crewe_central_ward,Crewe Central Ward,E05008620
ocd-division/country:uk/uta:cheshire_east_b/utw:leighton_ward,Leighton Ward,E05008633
ocd-division/country:uk/uta:cheshire_east_b/utw:sandbach_elworth_ward,Sandbach Elworth Ward,E05008648
ocd-division/country:uk/uta:cheshire_east_b/utw:sandbach_ettiley_heath_and_wheelock_ward,Sandbach Ettiley Heath and Wheelock Ward,E05008649
ocd-division/country:uk/uta:cheshire_east_b/utw:sandbach_town_ward,Sandbach Town Ward,E05008651
ocd-division/country:uk/uta:cheshire_east_b/utw:sandbach_heath_and_east_ward,Sandbach Heath and East Ward,E05008650
ocd-division/country:uk/uta:cheshire_east_b/utw:middlewich_ward,Middlewich Ward,E05008640
ocd-division/country:uk/uta:cheshire_east_b/utw:congleton_west_ward,Congleton West Ward,E05008619
ocd-division/country:uk/uta:cheshire_east_b/utw:macclesfield_west_and_ivy_ward,Macclesfield West and Ivy Ward,E05008639
ocd-division/country:uk/uta:cheshire_east_b/utw:broken_cross_and_upton_ward,Broken Cross and Upton Ward,E05008615
ocd-division/country:uk/uta:cheshire_east_b/utw:macclesfield_south_ward,Macclesfield South Ward,E05008637
ocd-division/country:uk/uta:cheshire_east_b/utw:knutsford_ward,Knutsford Ward,E05008632
ocd-division/country:uk/uta:cheshire_east_b/utw:alderley_edge_ward,Alderley Edge Ward,E05008610
ocd-division/country:uk/uta:cheshire_east_b/utw:wilmslow_east_ward,Wilmslow East Ward,E05008656
ocd-division/country:uk/uta:cheshire_east_b/utw:wilmslow_dean_row_ward,Wilmslow Dean Row Ward,E05008655
ocd-division/country:uk/uta:cheshire_east_b/utw:handforth_ward,Handforth Ward,E05008629
ocd-division/country:uk/uta:cheshire_east_b/utw:macclesfield_tytherington_ward,Macclesfield Tytherington Ward,E05008638
ocd-division/country:uk/uta:cheshire_east_b/utw:bollington_ward,Bollington Ward,E05008613
ocd-division/country:uk/uta:cheshire_east_b/utw:crewe_west_ward,Crewe West Ward,E05008625
ocd-division/country:uk/uta:cheshire_east_b/utw:crewe_st_barnabas_ward,Crewe St. Barnabas Ward,E05008623
ocd-division/country:uk/uta:cheshire_east_b/utw:crewe_north_ward,Crewe North Ward,E05008622
ocd-division/country:uk/uta:cheshire_east_b/utw:macclesfield_central_ward,Macclesfield Central Ward,E05008634
ocd-division/country:uk/uta:cheshire_east_b/utw:macclesfield_hurdsfield_ward,Macclesfield Hurdsfield Ward,E05008636
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:malpas_ward,Malpas Ward,E05008684
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:farndon_ward,Farndon Ward,E05008670
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:chester_villages_ward,Chester Villages Ward,E05008665
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:shakerley_ward,Shakerley Ward,E05008693
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:tattenhall_ward,Tattenhall Ward,E05008698
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:tarvin_and_kelsall_ward,Tarvin and Kelsall Ward,E05008697
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:weaver_and_cuddington_ward,Weaver and Cuddington Ward,E05008700
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:marbury_ward,Marbury Ward,E05008685
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:dodleston_and_huntington_ward,Dodleston and Huntington Ward,E05008667
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:saughall_and_mollington_ward,Saughall and Mollington Ward,E05008692
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:little_neston_and_burton_ward,Little Neston and Burton Ward,E05008683
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:parkgate_ward,Parkgate Ward,E05008689
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:willaston_and_thornton_ward,Willaston and Thornton Ward,E05008702
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:elton_ward,Elton Ward,E05008669
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:rossmore_ward,Rossmore Ward,E05008690
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:netherpool_ward,Netherpool Ward,E05008687
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:tarporley_ward,Tarporley Ward,E05008696
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:gowy_ward,Gowy Ward,E05008673
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:winsford_swanlow_and_dene_ward,Winsford Swanlow and Dene Ward,E05008705
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:winsford_wharton_ward,Winsford Wharton Ward,E05008706
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:winsford_over_and_verdin_ward,Winsford Over and Verdin Ward,E05008704
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:winnington_and_castle_ward,Winnington and Castle Ward,E05008703
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:davenham_and_moulton_ward,Davenham and Moulton Ward,E05008666
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:witton_and_rudheath_ward,Witton and Rudheath Ward,E05008707
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:frodsham_ward,Frodsham Ward,E05008671
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:kingsley_ward,Kingsley Ward,E05008680
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:blacon_ward,Blacon Ward,E05008662
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:handbridge_park_ward,Handbridge Park Ward,E05008676
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:great_boughton_ward,Great Boughton Ward,E05008675
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:hoole_ward,Hoole Ward,E05008679
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:upton_ward,Upton Ward,E05008699
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:whitby_ward,Whitby Ward,E05008701
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:neston_ward,Neston Ward,E05008686
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:ledsham_and_manor_ward,Ledsham and Manor Ward,E05008682
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:st_pauls_ward,St. Paul's Ward,E05008691
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:ellesmere_port_town_ward,Ellesmere Port Town Ward,E05008668
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:helsby_ward,Helsby Ward,E05008678
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:hartford_and_greenbank_ward,Hartford and Greenbank Ward,E05008677
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:lache_ward,Lache Ward,E05008681
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:garden_quarter_ward,Garden Quarter Ward,E05008672
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:chester_city_ward,Chester City Ward,E05008664
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:boughton_ward,Boughton Ward,E05008663
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:newton_ward,Newton Ward,E05008688
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:strawberry_ward,Strawberry Ward,E05008694
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:sutton_ward,Sutton Ward,E05008695
ocd-division/country:uk/uta:cheshire_west_and_chester_b/utw:grange_ward,Grange Ward,E05008674
ocd-division/country:uk/uta:city_of_bristol_b/utw:avonmouth_lawrence_weston_ward,Avonmouth & Lawrence Weston Ward,E05010886
ocd-division/country:uk/uta:city_of_bristol_b/utw:hengrove_whitchurch_park_ward,Hengrove & Whitchurch Park Ward,E05010902
ocd-division/country:uk/uta:city_of_bristol_b/utw:frome_vale_ward,Frome Vale Ward,E05010899
ocd-division/country:uk/uta:city_of_bristol_b/utw:brislington_west_ward,Brislington West Ward,E05010891
ocd-division/country:uk/uta:city_of_bristol_b/utw:lockleaze_ward,Lockleaze Ward,E05010908
ocd-division/country:uk/uta:city_of_bristol_b/utw:henbury_brentry_ward,Henbury & Brentry Ward,E05010901
ocd-division/country:uk/uta:city_of_bristol_b/utw:hartcliffe_withywood_ward,Hartcliffe & Withywood Ward,E05010900
ocd-division/country:uk/uta:city_of_bristol_b/utw:bishopsworth_ward,Bishopsworth Ward,E05010889
ocd-division/country:uk/uta:city_of_bristol_b/utw:filwood_ward,Filwood Ward,E05010898
ocd-division/country:uk/uta:city_of_bristol_b/utw:knowle_ward,Knowle Ward,E05010906
ocd-division/country:uk/uta:city_of_bristol_b/utw:stockwood_ward,Stockwood Ward,E05010915
ocd-division/country:uk/uta:city_of_bristol_b/utw:bedminster_ward,Bedminster Ward,E05010887
ocd-division/country:uk/uta:city_of_bristol_b/utw:hotwells_harbourside_ward,Hotwells & Harbourside Ward,E05010905
ocd-division/country:uk/uta:city_of_bristol_b/utw:stoke_bishop_ward,Stoke Bishop Ward,E05010916
ocd-division/country:uk/uta:city_of_bristol_b/utw:redland_ward,Redland Ward,E05010909
ocd-division/country:uk/uta:city_of_bristol_b/utw:southville_ward,Southville Ward,E05010914
ocd-division/country:uk/uta:city_of_bristol_b/utw:windmill_hill_ward,Windmill Hill Ward,E05010918
ocd-division/country:uk/uta:city_of_bristol_b/utw:central_ward,Central Ward,E05010892
ocd-division/country:uk/uta:city_of_bristol_b/utw:brislington_east_ward,Brislington East Ward,E05010890
ocd-division/country:uk/uta:city_of_bristol_b/utw:lawrence_hill_ward,Lawrence Hill Ward,E05010907
ocd-division/country:uk/uta:city_of_bristol_b/utw:easton_ward,Easton Ward,E05010896
ocd-division/country:uk/uta:city_of_bristol_b/utw:eastville_ward,Eastville Ward,E05010897
ocd-division/country:uk/uta:city_of_bristol_b/utw:hillfields_ward,Hillfields Ward,E05010903
ocd-division/country:uk/uta:city_of_bristol_b/utw:westbury-on-trym_henleaze_ward,Westbury-on-Trym & Henleaze Ward,E05010917
ocd-division/country:uk/uta:city_of_bristol_b/utw:southmead_ward,Southmead Ward,E05010913
ocd-division/country:uk/uta:city_of_bristol_b/utw:clifton_ward,Clifton Ward,E05010893
ocd-division/country:uk/uta:city_of_bristol_b/utw:clifton_down_ward,Clifton Down Ward,E05010894
ocd-division/country:uk/uta:city_of_bristol_b/utw:cotham_ward,Cotham Ward,E05010895
ocd-division/country:uk/uta:city_of_bristol_b/utw:st_george_west_ward,St. George West Ward,E05010912
ocd-division/country:uk/uta:city_of_bristol_b/utw:st_george_troopers_hill_ward,St. George Troopers Hill Ward,E05010911
ocd-division/country:uk/uta:city_of_bristol_b/utw:st_george_central_ward,St. George Central Ward,E05010910
ocd-division/country:uk/uta:city_of_bristol_b/utw:ashley_ward,Ashley Ward,E05010885
ocd-division/country:uk/uta:city_of_bristol_b/utw:bishopston_ashley_down_ward,Bishopston & Ashley Down Ward,E05010888
ocd-division/country:uk/uta:city_of_bristol_b/utw:horfield_ward,Horfield Ward,E05010904
ocd-division/country:uk/uta:city_of_derby_b/utw:allestree_ward,Allestree Ward,E05001768
ocd-division/country:uk/uta:city_of_derby_b/utw:alvaston_ward,Alvaston Ward,E05001769
ocd-division/country:uk/uta:city_of_derby_b/utw:littleover_ward,Littleover Ward,E05001777
ocd-division/country:uk/uta:city_of_derby_b/utw:blagreaves_ward,Blagreaves Ward,E05001771
ocd-division/country:uk/uta:city_of_derby_b/utw:sinfin_ward,Sinfin Ward,E05001782
ocd-division/country:uk/uta:city_of_derby_b/utw:normanton_ward,Normanton Ward,E05001780
ocd-division/country:uk/uta:city_of_derby_b/utw:chellaston_ward,Chellaston Ward,E05001774
ocd-division/country:uk/uta:city_of_derby_b/utw:boulton_ward,Boulton Ward,E05001772
ocd-division/country:uk/uta:city_of_derby_b/utw:mickleover_ward,Mickleover Ward,E05001779
ocd-division/country:uk/uta:city_of_derby_b/utw:mackworth_ward,Mackworth Ward,E05001778
ocd-division/country:uk/uta:city_of_derby_b/utw:arboretum_ward,Arboretum Ward,E05001770
ocd-division/country:uk/uta:city_of_derby_b/utw:chaddesden_ward,Chaddesden Ward,E05001773
ocd-division/country:uk/uta:city_of_derby_b/utw:spondon_ward,Spondon Ward,E05001783
ocd-division/country:uk/uta:city_of_derby_b/utw:darley_ward,Darley Ward,E05001775
ocd-division/country:uk/uta:city_of_derby_b/utw:derwent_ward,Derwent Ward,E05001776
ocd-division/country:uk/uta:city_of_derby_b/utw:oakwood_ward,Oakwood Ward,E05001781
ocd-division/country:uk/uta:city_of_derby_b/utw:abbey_ward,Abbey Ward,E05001767
ocd-division/country:uk/uta:city_of_edinburgh/utw:portobello~craigmillar_ward,Portobello/Craigmillar Ward,S13002935
ocd-division/country:uk/uta:city_of_edinburgh/utw:pentland_hills_ward,Pentland Hills Ward,S13002920
ocd-division/country:uk/uta:city_of_edinburgh/utw:fountainbridge~craiglockhart_ward,Fountainbridge/Craiglockhart Ward,S13002927
ocd-division/country:uk/uta:city_of_edinburgh/utw:liberton~gilmerton_ward,Liberton/Gilmerton Ward,S13002934
ocd-division/country:uk/uta:city_of_edinburgh/utw:sighthill~gorgie_ward,Sighthill/Gorgie Ward,S13002925
