id,name,ordnance_id,sameAs
ocd-division/country:uk/cty:lancashire/cpc:dinckley,Dinckley,E04005254,
ocd-division/country:uk/cty:lancashire/cpc:little_mitton,Little Mitton,E04005264,
ocd-division/country:uk/cty:lancashire/cpc:read,Read,E04005275,
ocd-division/country:uk/cty:lancashire/cpc:barrow,Barrow,E04012369,
ocd-division/country:uk/cty:lancashire/cpc:wiswell,Wiswell,E04012370,
ocd-division/country:uk/cty:lancashire/cpc:simonstone,Simonstone,E04005281,
ocd-division/country:uk/cty:lancashire/cpc:chatburn,Chatburn,E04005250,
ocd-division/country:uk/cty:lancashire/cpc:twiston,Twiston,E04005284,
ocd-division/country:uk/cty:lancashire/cpc:west_bradford,West Bradford,E04005286,
ocd-division/country:uk/cty:lancashire/cpc:newsholme,Newsholme,E04005269,
ocd-division/country:uk/cty:lancashire/cpc:altham,Altham,E04005177,
ocd-division/country:uk/cty:lancashire/cpc:hapton,Hapton,E04005135,
ocd-division/country:uk/cty:lancashire/cpc:habergham_eaves,Habergham Eaves,E04005134,
ocd-division/country:uk/cty:lancashire/cpc:cliviger,Cliviger,E04005132,
ocd-division/country:uk/cty:lancashire/cpc:worsthorne-with-hurstwood,Worsthorne-with-Hurstwood,E04005137,
ocd-division/country:uk/cty:lancashire/cpc:briercliffe,Briercliffe,E04005131,
ocd-division/country:uk/cty:lancashire/cpc:dunnockshaw,Dunnockshaw,E04005133,
ocd-division/country:uk/cty:lancashire/cpc:padiham,Padiham,E04005138,
ocd-division/country:uk/cty:lancashire/cpc:ightenhill,Ightenhill,E04005136,
ocd-division/country:uk/cty:leicestershire/cpc:higham_on_the_hill,Higham on the Hill,E04005498,
ocd-division/country:uk/cty:leicestershire/cpc:sheepy,Sheepy,E04005507,
ocd-division/country:uk/cty:leicestershire/cpc:twycross,Twycross,E04005511,
ocd-division/country:uk/cty:leicestershire/cpc:burbage,Burbage,E04005493,
ocd-division/country:uk/cty:leicestershire/cpc:sutton_cheney,Sutton Cheney,E04005510,
ocd-division/country:uk/cty:leicestershire/cpc:peckleton,Peckleton,E04005504,
ocd-division/country:uk/cty:leicestershire/cpc:newbold_verdon,Newbold Verdon,E04005502,
ocd-division/country:uk/cty:leicestershire/cpc:desford,Desford,E04005496,
ocd-division/country:uk/cty:leicestershire/cpc:witherley,Witherley,E04005512,
ocd-division/country:uk/cty:leicestershire/cpc:market_bosworth,Market Bosworth,E04012372,
ocd-division/country:uk/cty:leicestershire/cpc:shackerstone,Shackerstone,E04005506,
ocd-division/country:uk/cty:leicestershire/cpc:barwell,Barwell,E04005514,
ocd-division/country:uk/cty:leicestershire/cpc:earl_shilton,Earl Shilton,E04005513,
ocd-division/country:uk/cty:leicestershire/cpc:osbaston,Osbaston,E04005503,
ocd-division/country:uk/cty:leicestershire/cpc:nailstone,Nailstone,E04005501,
ocd-division/country:uk/cty:leicestershire/cpc:bagworth_thornton,Bagworth & Thornton,E04005491,
ocd-division/country:uk/cty:leicestershire/cpc:ratby,Ratby,E04005505,
ocd-division/country:uk/cty:leicestershire/cpc:groby,Groby,E04005497,
ocd-division/country:uk/cty:leicestershire/cpc:stanton-under-bardon,Stanton-under-Bardon,E04005508,
ocd-division/country:uk/cty:leicestershire/cpc:markfield,Markfield,E04005500,
ocd-division/country:uk/cty:leicestershire/cpc:stoke_golding,Stoke Golding,E04005509,
ocd-division/country:uk/cty:leicestershire/cpc:carlton,Carlton,E04005495,
ocd-division/country:uk/cty:leicestershire/cpc:cadeby,Cadeby,E04012371,
ocd-division/country:uk/cty:leicestershire/cpc:barlestone,Barlestone,E04005492,
ocd-division/country:uk/cty:leicestershire/cpc:ashby-de-la-zouch,Ashby-de-la-Zouch,E04005542,
ocd-division/country:uk/cty:leicestershire/cpc:charley,Charley,E04005548,
ocd-division/country:uk/cty:leicestershire/cpc:long_whatton_and_diseworth,Long Whatton and Diseworth,E04005556,
ocd-division/country:uk/cty:leicestershire/cpc:lockington-hemington,Lockington-Hemington,E04005555,
ocd-division/country:uk/cty:leicestershire/cpc:appleby_magna,Appleby Magna,E04005541,
ocd-division/country:uk/cty:leicestershire/cpc:chilcote,Chilcote,E04005549,
ocd-division/country:uk/cty:leicestershire/cpc:stretton_en_le_field,Stretton en le Field,E04005565,
ocd-division/country:uk/cty:leicestershire/cpc:oakthorpe_and_donisthorpe,Oakthorpe and Donisthorpe,E04005559,
ocd-division/country:uk/cty:leicestershire/cpc:snarestone,Snarestone,E04005563,
ocd-division/country:uk/cty:leicestershire/cpc:measham,Measham,E04005557,
ocd-division/country:uk/cty:leicestershire/cpc:swepstone,Swepstone,E04005567,
ocd-division/country:uk/cty:leicestershire/cpc:heather,Heather,E04005551,
ocd-division/country:uk/cty:leicestershire/cpc:normanton_le_heath,Normanton Le Heath,E04005558,
ocd-division/country:uk/cty:leicestershire/cpc:packington,Packington,E04005561,
ocd-division/country:uk/cty:leicestershire/cpc:ravenstone_with_snibstone,Ravenstone with Snibstone,E04005562,
ocd-division/country:uk/cty:leicestershire/cpc:ashby_woulds,Ashby Woulds,E04005543,
ocd-division/country:uk/cty:leicestershire/cpc:coleorton,Coleorton,E04005550,
ocd-division/country:uk/cty:leicestershire/cpc:worthington,Worthington,E04005568,
ocd-division/country:uk/cty:leicestershire/cpc:staunton_harold,Staunton Harold,E04005564,
ocd-division/country:uk/cty:leicestershire/cpc:ibstock,Ibstock,E04005552,
ocd-division/country:uk/cty:leicestershire/cpc:ellistown_and_battleflat,Ellistown and Battleflat,E04012148,
ocd-division/country:uk/cty:leicestershire/cpc:hugglescote_and_donington_le_heath,Hugglescote and Donington le Heath,E04012147,
ocd-division/country:uk/cty:leicestershire/cpc:swannington,Swannington,E04005566,
ocd-division/country:uk/cty:leicestershire/cpc:whitwick,Whitwick,E04012149,
ocd-division/country:uk/cty:leicestershire/cpc:osgathorpe,Osgathorpe,E04005560,
ocd-division/country:uk/cty:leicestershire/cpc:belton,Belton,E04005545,
ocd-division/country:uk/cty:leicestershire/cpc:breedon_on_the_hill,Breedon on the Hill,E04005546,
ocd-division/country:uk/cty:leicestershire/cpc:isley_cum_langley,Isley cum Langley,E04005553,
ocd-division/country:uk/cty:leicestershire/cpc:castle_donington,Castle Donington,E04005547,
ocd-division/country:uk/cty:leicestershire/cpc:kegworth,Kegworth,E04005554,
ocd-division/country:uk/cty:leicestershire/cpc:bardon,Bardon,E04005544,
ocd-division/country:uk/cty:leicestershire/cpc:bottesford,Bottesford,E04005518,
ocd-division/country:uk/cty:leicestershire/cpc:gaddesby,Gaddesby,E04005526,
ocd-division/country:uk/cty:leicestershire/cpc:kirby_bellars,Kirby Bellars,E04005540,
ocd-division/country:uk/cty:leicestershire/cpc:grimston,Grimston,E04005528,
ocd-division/country:uk/cty:leicestershire/cpc:somerby,Somerby,E04005533,
ocd-division/country:uk/cty:leicestershire/cpc:knossington_and_cold_overton,Knossington and Cold Overton,E04005530,
ocd-division/country:uk/cty:leicestershire/cpc:burton_and_dalby,Burton and Dalby,E04005521,
ocd-division/country:uk/cty:leicestershire/cpc:wymondham,Wymondham,E04005538,
ocd-division/country:uk/cty:leicestershire/cpc:freeby,Freeby,E04005525,
ocd-division/country:uk/cty:leicestershire/cpc:broughton_and_old_dalby,Broughton and Old Dalby,E04005519,
ocd-division/country:uk/cty:leicestershire/cpc:clawson_hose_and_harby,"Clawson, Hose and Harby",E04005522,
ocd-division/country:uk/cty:leicestershire/cpc:eaton,Eaton,E04005524,
ocd-division/country:uk/cty:leicestershire/cpc:waltham_on_the_wolds_and_thorpe_arnold,Waltham on the Wolds and Thorpe Arnold,E04005537,
ocd-division/country:uk/cty:leicestershire/cpc:sproxton,Sproxton,E04005534,
ocd-division/country:uk/cty:leicestershire/cpc:croxton_kerrial,Croxton Kerrial,E04005523,
ocd-division/country:uk/cty:leicestershire/cpc:belvoir,Belvoir,E04005517,
ocd-division/country:uk/cty:leicestershire/cpc:twyford_and_thorpe,Twyford and Thorpe,E04005536,
ocd-division/country:uk/cty:leicestershire/cpc:hoby_with_rotherby,Hoby with Rotherby,E04005529,
ocd-division/country:uk/cty:leicestershire/cpc:frisby_on_the_wreake,Frisby on the Wreake,E04005539,
ocd-division/country:uk/cty:leicestershire/cpc:asfordby,Asfordby,E04005516,
ocd-division/country:uk/cty:leicestershire/cpc:ab_kettleby,Ab Kettleby,E04005515,
ocd-division/country:uk/cty:leicestershire/cpc:scalford,Scalford,E04005532,
ocd-division/country:uk/cty:leicestershire/cpc:garthorpe,Garthorpe,E04005527,
ocd-division/country:uk/cty:leicestershire/cpc:buckminster,Buckminster,E04005520,
ocd-division/country:uk/cty:leicestershire/cpc:stathern,Stathern,E04005535,
ocd-division/country:uk/cty:leicestershire/cpc:redmile,Redmile,E04005531,
ocd-division/country:uk/cty:leicestershire/cpc:lutterworth,Lutterworth,E04005452,
ocd-division/country:uk/cty:leicestershire/cpc:bitteswell_with_bittesby,Bitteswell with Bittesby,E04012329,
ocd-division/country:uk/cty:leicestershire/cpc:gilmorton,Gilmorton,E04005427,
ocd-division/country:uk/cty:leicestershire/cpc:husbands_bosworth,Husbands Bosworth,E04005437,
ocd-division/country:uk/cty:leicestershire/cpc:lubenham,Lubenham,E04005451,
ocd-division/country:uk/cty:leicestershire/cpc:hungarton,Hungarton,E04005436,
ocd-division/country:uk/cty:leicestershire/cpc:tugby_and_keythorpe,Tugby and Keythorpe,E04005481,
ocd-division/country:uk/cty:leicestershire/cpc:owston_and_newbold,Owston and Newbold,E04005460,
ocd-division/country:uk/cty:leicestershire/cpc:shawell,Shawell,E04005467,
ocd-division/country:uk/cty:leicestershire/cpc:swinford,Swinford,E04005476,
ocd-division/country:uk/cty:leicestershire/cpc:cotesbach,Cotesbach,E04005416,
ocd-division/country:uk/cty:leicestershire/cpc:frolesworth,Frolesworth,E04005425,
ocd-division/country:uk/cty:leicestershire/cpc:ashby_parva,Ashby Parva,E04005402,
ocd-division/country:uk/cty:leicestershire/cpc:dunton_bassett,Dunton Bassett,E04012331,
ocd-division/country:uk/cty:leicestershire/cpc:ashby_magna,Ashby Magna,E04005401,
ocd-division/country:uk/cty:leicestershire/cpc:broughton_astley,Broughton Astley,E04012330,
ocd-division/country:uk/cty:leicestershire/cpc:westrill_and_starmore,Westrill and Starmore,E04005486,
ocd-division/country:uk/cty:leicestershire/cpc:south_kilworth,South Kilworth,E04005472,
ocd-division/country:uk/cty:leicestershire/cpc:misterton_with_walcote,Misterton with Walcote,E04005455,
ocd-division/country:uk/cty:leicestershire/cpc:kimcote_and_walton,Kimcote and Walton,E04005442,
ocd-division/country:uk/cty:leicestershire/cpc:north_kilworth,North Kilworth,E04005458,
ocd-division/country:uk/cty:leicestershire/cpc:knaptoft,Knaptoft,E04005444,
ocd-division/country:uk/cty:leicestershire/cpc:mowsley,Mowsley,E04005456,
ocd-division/country:uk/cty:leicestershire/cpc:theddingworth,Theddingworth,E04005477,
ocd-division/country:uk/cty:leicestershire/cpc:laughton,Laughton,E04005445,
ocd-division/country:uk/cty:leicestershire/cpc:gumley,Gumley,E04005432,
ocd-division/country:uk/cty:leicestershire/cpc:smeeton_westerby,Smeeton Westerby,E04005471,
ocd-division/country:uk/cty:leicestershire/cpc:foxton,Foxton,E04005423,
ocd-division/country:uk/cty:leicestershire/cpc:great_bowden,Great Bowden,E04005490,
ocd-division/country:uk/cty:leicestershire/cpc:drayton,Drayton,E04005418,
ocd-division/country:uk/cty:leicestershire/cpc:bringhurst,Bringhurst,E04005407,
ocd-division/country:uk/cty:leicestershire/cpc:peatling_magna,Peatling Magna,E04005461,
ocd-division/country:uk/cty:leicestershire/cpc:arnesby,Arnesby,E04005400,
ocd-division/country:uk/cty:leicestershire/cpc:fleckney,Fleckney,E04005422,
ocd-division/country:uk/cty:leicestershire/cpc:wistow,Wistow,E04005488,
ocd-division/country:uk/cty:leicestershire/cpc:kibworth_beauchamp,Kibworth Beauchamp,E04012332,
ocd-division/country:uk/cty:leicestershire/cpc:kibworth_harcourt,Kibworth Harcourt,E04012333,
ocd-division/country:uk/cty:leicestershire/cpc:west_langton,West Langton,E04005485,
ocd-division/country:uk/cty:leicestershire/cpc:east_langton,East Langton,E04005420,
ocd-division/country:uk/cty:leicestershire/cpc:tur_langton,Tur Langton,E04005482,
ocd-division/country:uk/cty:leicestershire/cpc:stonton_wyville,Stonton Wyville,E04005474,
ocd-division/country:uk/cty:leicestershire/cpc:great_glen,Great Glen,E04005431,
ocd-division/country:uk/cty:leicestershire/cpc:burton_overy,Burton Overy,E04005410,
ocd-division/country:uk/cty:leicestershire/cpc:carlton_curlieu,Carlton Curlieu,E04005411,
ocd-division/country:uk/cty:leicestershire/cpc:shangton,Shangton,E04005466,
ocd-division/country:uk/cty:leicestershire/cpc:illston_on_the_hill,Illston on the Hill,E04005438,
ocd-division/country:uk/cty:leicestershire/cpc:little_stretton,Little Stretton,E04005448,
ocd-division/country:uk/cty:leicestershire/cpc:houghton_on_the_hill,Houghton on the Hill,E04005435,
ocd-division/country:uk/cty:leicestershire/cpc:kings_norton,King's Norton,E04005443,
ocd-division/country:uk/cty:leicestershire/cpc:gaulby,Gaulby,E04005426,
ocd-division/country:uk/cty:leicestershire/cpc:rolleston,Rolleston,E04005463,
ocd-division/country:uk/cty:leicestershire/cpc:billesdon,Billesdon,E04005403,
ocd-division/country:uk/cty:leicestershire/cpc:cold_newton,Cold Newton,E04005415,
ocd-division/country:uk/cty:leicestershire/cpc:lowesby,Lowesby,E04005450,
ocd-division/country:uk/cty:leicestershire/cpc:welham,Welham,E04005484,
ocd-division/country:uk/cty:leicestershire/cpc:medbourne,Medbourne,E04005454,
ocd-division/country:uk/cty:leicestershire/cpc:slawston,Slawston,E04005470,
ocd-division/country:uk/cty:leicestershire/cpc:blaston,Blaston,E04005406,
ocd-division/country:uk/cty:leicestershire/cpc:hallaton,Hallaton,E04005433,
ocd-division/country:uk/cty:leicestershire/cpc:east_norton,East Norton,E04005421,
ocd-division/country:uk/cty:leicestershire/cpc:nevill_holt,Nevill Holt,E04005457,
ocd-division/country:uk/cty:leicestershire/cpc:great_easton,Great Easton,E04005430,
ocd-division/country:uk/cty:leicestershire/cpc:stockerston,Stockerston,E04005473,
ocd-division/country:uk/cty:leicestershire/cpc:skeffington,Skeffington,E04005469,
ocd-division/country:uk/cty:leicestershire/cpc:loddington,Loddington,E04005449,
ocd-division/country:uk/cty:leicestershire/cpc:tilton_on_the_hill_and_halstead,Tilton on the Hill and Halstead,E04005480,
ocd-division/country:uk/cty:leicestershire/cpc:catthorpe,Catthorpe,E04005412,
ocd-division/country:uk/cty:leicestershire/cpc:claybrooke_parva,Claybrooke Parva,E04005414,
ocd-division/country:uk/cty:leicestershire/cpc:claybrooke_magna,Claybrooke Magna,E04005413,
ocd-division/country:uk/cty:leicestershire/cpc:ullesthorpe,Ullesthorpe,E04005483,
ocd-division/country:uk/cty:leicestershire/cpc:leire,Leire,E04005447,
ocd-division/country:uk/cty:leicestershire/cpc:willoughby_waterleys,Willoughby Waterleys,E04005487,
ocd-division/country:uk/cty:leicestershire/cpc:peatling_parva,Peatling Parva,E04005462,
ocd-division/country:uk/cty:leicestershire/cpc:bruntingthorpe,Bruntingthorpe,E04005409,
ocd-division/country:uk/cty:leicestershire/cpc:shearsby,Shearsby,E04005468,
ocd-division/country:uk/cty:leicestershire/cpc:saddington,Saddington,E04005464,
ocd-division/country:uk/cty:leicestershire/cpc:thorpe_langton,Thorpe Langton,E04005478,
ocd-division/country:uk/cty:leicestershire/cpc:noseley,Noseley,E04005459,
ocd-division/country:uk/cty:leicestershire/cpc:stoughton,Stoughton,E04005475,
ocd-division/country:uk/cty:leicestershire/cpc:thurnby_and_bushby,Thurnby and Bushby,E04005479,
ocd-division/country:uk/cty:leicestershire/cpc:scraptoft,Scraptoft,E04005465,
ocd-division/country:uk/cty:leicestershire/cpc:frisby,Frisby,E04005424,
ocd-division/country:uk/cty:leicestershire/cpc:keyham,Keyham,E04005439,
ocd-division/country:uk/cty:leicestershire/cpc:cranoe,Cranoe,E04005417,
ocd-division/country:uk/cty:leicestershire/cpc:glooston,Glooston,E04005428,
ocd-division/country:uk/cty:leicestershire/cpc:goadby,Goadby,E04005429,
ocd-division/country:uk/cty:leicestershire/cpc:horninghold,Horninghold,E04005434,
ocd-division/country:uk/cty:leicestershire/cpc:allexton,Allexton,E04005399,
ocd-division/country:uk/cty:leicestershire/cpc:launde,Launde,E04005446,
ocd-division/country:uk/cty:leicestershire/cpc:marefield,Marefield,E04005453,
ocd-division/country:uk/cty:leicestershire/cpc:withcote,Withcote,E04005489,
ocd-division/country:uk/cty:leicestershire/cpc:whetstone,Whetstone,E04005363,
ocd-division/country:uk/cty:leicestershire/cpc:sharnford,Sharnford,E04005360,
ocd-division/country:uk/cty:leicestershire/cpc:aston_flamville,Aston Flamville,E04005341,
ocd-division/country:uk/cty:leicestershire/cpc:sapcote,Sapcote,E04005359,
ocd-division/country:uk/cty:leicestershire/cpc:stoney_stanton,Stoney Stanton,E04005361,
ocd-division/country:uk/cty:leicestershire/cpc:cosby,Cosby,E04005344,
ocd-division/country:uk/cty:leicestershire/cpc:potters_marston,Potters Marston,E04005358,
ocd-division/country:uk/cty:leicestershire/cpc:thurlaston,Thurlaston,E04005362,
ocd-division/country:uk/cty:leicestershire/cpc:huncote,Huncote,E04005351,
ocd-division/country:uk/cty:leicestershire/cpc:narborough,Narborough,E04005357,
ocd-division/country:uk/cty:leicestershire/cpc:leicester_forest_east,Leicester Forest East,E04012265,
ocd-division/country:uk/cty:leicestershire/cpc:kirby_muxloe,Kirby Muxloe,E04005353,
ocd-division/country:uk/cty:leicestershire/cpc:lubbesthorpe,Lubbesthorpe,E04005356,
ocd-division/country:uk/cty:leicestershire/cpc:glenfields,Glenfields,E04005349,
ocd-division/country:uk/cty:leicestershire/cpc:kilby,Kilby,E04005352,
ocd-division/country:uk/cty:leicestershire/cpc:countesthorpe,Countesthorpe,E04005345,
ocd-division/country:uk/cty:leicestershire/cpc:blaby,Blaby,E04005342,
ocd-division/country:uk/cty:leicestershire/cpc:wigston_parva,Wigston Parva,E04005364,
ocd-division/country:uk/cty:leicestershire/cpc:elmesthorpe,Elmesthorpe,E04005347,
ocd-division/country:uk/cty:leicestershire/cpc:croft,Croft,E04005346,
ocd-division/country:uk/cty:leicestershire/cpc:glen_parva,Glen Parva,E04005350,
ocd-division/country:uk/cty:leicestershire/cpc:enderby,Enderby,E04005348,
ocd-division/country:uk/cty:leicestershire/cpc:leicester_forest_west,Leicester Forest West,E04005355,
ocd-division/country:uk/cty:leicestershire/cpc:braunstone,Braunstone,E04012264,
ocd-division/country:uk/cty:leicestershire/cpc:newtown_linford,Newtown Linford,E04005378,
ocd-division/country:uk/cty:leicestershire/cpc:woodhouse,Woodhouse,E04005397,
ocd-division/country:uk/cty:leicestershire/cpc:quorndon,Quorndon,E04005381,
ocd-division/country:uk/cty:leicestershire/cpc:barkby,Barkby,E04005366,
ocd-division/country:uk/cty:leicestershire/cpc:south_croxton,South Croxton,E04005388,
ocd-division/country:uk/cty:leicestershire/cpc:walton_on_the_wolds,Walton on the Wolds,E04005395,
ocd-division/country:uk/cty:leicestershire/cpc:burton_on_the_wolds,Burton on the Wolds,E04005371,
ocd-division/country:uk/cty:leicestershire/cpc:wymeswold,Wymeswold,E04005398,
ocd-division/country:uk/cty:leicestershire/cpc:queniborough,Queniborough,E04005380,
ocd-division/country:uk/cty:leicestershire/cpc:barkby_thorpe,Barkby Thorpe,E04005367,
ocd-division/country:uk/cty:leicestershire/cpc:thurcaston_and_cropston,Thurcaston and Cropston,E04005392,
ocd-division/country:uk/cty:leicestershire/cpc:ulverscroft,Ulverscroft,E04005394,
ocd-division/country:uk/cty:leicestershire/cpc:swithland,Swithland,E04005389,
