id,name,census-geoid,validFrom,validThrough
ocd-division/country:us/state:wa/sldu:36,Washington State Senate district 36,sldu-53036,,
ocd-division/country:us/state:wa/sldu:37,Washington State Senate district 37,sldu-53037,,
ocd-division/country:us/state:wa/sldu:38,Washington State Senate district 38,sldu-53038,,
ocd-division/country:us/state:wa/sldu:39,Washington State Senate district 39,sldu-53039,,
ocd-division/country:us/state:wa/sldu:40,Washington State Senate district 40,sldu-53040,,
ocd-division/country:us/state:wa/sldu:41,Washington State Senate district 41,sldu-53041,,
ocd-division/country:us/state:wa/sldu:42,Washington State Senate district 42,sldu-53042,,
ocd-division/country:us/state:wa/sldu:43,Washington State Senate district 43,sldu-53043,,
ocd-division/country:us/state:wa/sldu:44,Washington State Senate district 44,sldu-53044,,
ocd-division/country:us/state:wa/sldu:45,Washington State Senate district 45,sldu-53045,,
ocd-division/country:us/state:wa/sldu:46,Washington State Senate district 46,sldu-53046,,
ocd-division/country:us/state:wa/sldu:47,Washington State Senate district 47,sldu-53047,,
ocd-division/country:us/state:wa/sldu:48,Washington State Senate district 48,sldu-53048,,
ocd-division/country:us/state:wa/sldu:49,Washington State Senate district 49,sldu-53049,,
ocd-division/country:us/state:wv/sldu:1,West Virginia State Senate district 1,sldu-54001,,
ocd-division/country:us/state:wv/sldu:2,West Virginia State Senate district 2,sldu-54002,,
ocd-division/country:us/state:wv/sldu:3,West Virginia State Senate district 3,sldu-54003,,
ocd-division/country:us/state:wv/sldu:4,West Virginia State Senate district 4,sldu-54004,,
ocd-division/country:us/state:wv/sldu:5,West Virginia State Senate district 5,sldu-54005,,
ocd-division/country:us/state:wv/sldu:6,West Virginia State Senate district 6,sldu-54006,,
ocd-division/country:us/state:wv/sldu:7,West Virginia State Senate district 7,sldu-54007,,
ocd-division/country:us/state:wv/sldu:8,West Virginia State Senate district 8,sldu-54008,,
ocd-division/country:us/state:wv/sldu:9,West Virginia State Senate district 9,sldu-54009,,
ocd-division/country:us/state:wv/sldu:10,West Virginia State Senate district 10,sldu-54010,,
ocd-division/country:us/state:wv/sldu:11,West Virginia State Senate district 11,sldu-54011,,
ocd-division/country:us/state:wv/sldu:12,West Virginia State Senate district 12,sldu-54012,,
ocd-division/country:us/state:wv/sldu:13,West Virginia State Senate district 13,sldu-54013,,
ocd-division/country:us/state:wv/sldu:14,West Virginia State Senate district 14,sldu-54014,,
ocd-division/country:us/state:wv/sldu:15,West Virginia State Senate district 15,sldu-54015,,
ocd-division/country:us/state:wv/sldu:16,West Virginia State Senate district 16,sldu-54016,,
ocd-division/country:us/state:wv/sldu:17,West Virginia State Senate district 17,sldu-54017,,
ocd-division/country:us/state:wi/sldu:1,Wisconsin State Senate district 1,sldu-55001,,
ocd-division/country:us/state:wi/sldu:2,Wisconsin State Senate district 2,sldu-55002,,
ocd-division/country:us/state:wi/sldu:3,Wisconsin State Senate district 3,sldu-55003,,
ocd-division/country:us/state:wi/sldu:4,Wisconsin State Senate district 4,sldu-55004,,
ocd-division/country:us/state:wi/sldu:5,Wisconsin State Senate district 5,sldu-55005,,
ocd-division/country:us/state:wi/sldu:6,Wisconsin State Senate district 6,sldu-55006,,
ocd-division/country:us/state:wi/sldu:7,Wisconsin State Senate district 7,sldu-55007,,
ocd-division/country:us/state:wi/sldu:8,Wisconsin State Senate district 8,sldu-55008,,
ocd-division/country:us/state:wi/sldu:9,Wisconsin State Senate district 9,sldu-55009,,
ocd-division/country:us/state:wi/sldu:10,Wisconsin State Senate district 10,sldu-55010,,
ocd-division/country:us/state:wi/sldu:11,Wisconsin State Senate district 11,sldu-55011,,
ocd-division/country:us/state:wi/sldu:12,Wisconsin State Senate district 12,sldu-55012,,
ocd-division/country:us/state:wi/sldu:13,Wisconsin State Senate district 13,sldu-55013,,
ocd-division/country:us/state:wi/sldu:14,Wisconsin State Senate district 14,sldu-55014,,
ocd-division/country:us/state:wi/sldu:15,Wisconsin State Senate district 15,sldu-55015,,
ocd-division/country:us/state:wi/sldu:16,Wisconsin State Senate district 16,sldu-55016,,
ocd-division/country:us/state:wi/sldu:17,Wisconsin State Senate district 17,sldu-55017,,
ocd-division/country:us/state:wi/sldu:18,Wisconsin State Senate district 18,sldu-55018,,
ocd-division/country:us/state:wi/sldu:19,Wisconsin State Senate district 19,sldu-55019,,
ocd-division/country:us/state:wi/sldu:20,Wisconsin State Senate district 20,sldu-55020,,
ocd-division/country:us/state:wi/sldu:21,Wisconsin State Senate district 21,sldu-55021,,
ocd-division/country:us/state:wi/sldu:22,Wisconsin State Senate district 22,sldu-55022,,
ocd-division/country:us/state:wi/sldu:23,Wisconsin State Senate district 23,sldu-55023,,
ocd-division/country:us/state:wi/sldu:24,Wisconsin State Senate district 24,sldu-55024,,
ocd-division/country:us/state:wi/sldu:25,Wisconsin State Senate district 25,sldu-55025,,
ocd-division/country:us/state:wi/sldu:26,Wisconsin State Senate district 26,sldu-55026,,
ocd-division/country:us/state:wi/sldu:27,Wisconsin State Senate district 27,sldu-55027,,
ocd-division/country:us/state:wi/sldu:28,Wisconsin State Senate district 28,sldu-55028,,
ocd-division/country:us/state:wi/sldu:29,Wisconsin State Senate district 29,sldu-55029,,
ocd-division/country:us/state:wi/sldu:30,Wisconsin State Senate district 30,sldu-55030,,
ocd-division/country:us/state:wi/sldu:31,Wisconsin State Senate district 31,sldu-55031,,
ocd-division/country:us/state:wi/sldu:32,Wisconsin State Senate district 32,sldu-55032,,
ocd-division/country:us/state:wi/sldu:33,Wisconsin State Senate district 33,sldu-55033,,
ocd-division/country:us/state:wy/sldu:1,Wyoming State Senate district 1,sldu-56001,,
ocd-division/country:us/state:wy/sldu:2,Wyoming State Senate district 2,sldu-56002,,
ocd-division/country:us/state:wy/sldu:3,Wyoming State Senate district 3,sldu-56003,,
ocd-division/country:us/state:wy/sldu:4,Wyoming State Senate district 4,sldu-56004,,
ocd-division/country:us/state:wy/sldu:5,Wyoming State Senate district 5,sldu-56005,,
ocd-division/country:us/state:wy/sldu:6,Wyoming State Senate district 6,sldu-56006,,
ocd-division/country:us/state:wy/sldu:7,Wyoming State Senate district 7,sldu-56007,,
ocd-division/country:us/state:wy/sldu:8,Wyoming State Senate district 8,sldu-56008,,
ocd-division/country:us/state:wy/sldu:9,Wyoming State Senate district 9,sldu-56009,,
ocd-division/country:us/state:wy/sldu:10,Wyoming State Senate district 10,sldu-56010,,
ocd-division/country:us/state:wy/sldu:11,Wyoming State Senate district 11,sldu-56011,,
ocd-division/country:us/state:wy/sldu:12,Wyoming State Senate district 12,sldu-56012,,
ocd-division/country:us/state:wy/sldu:13,Wyoming State Senate district 13,sldu-56013,,
ocd-division/country:us/state:wy/sldu:14,Wyoming State Senate district 14,sldu-56014,,
ocd-division/country:us/state:wy/sldu:15,Wyoming State Senate district 15,sldu-56015,,
ocd-division/country:us/state:wy/sldu:16,Wyoming State Senate district 16,sldu-56016,,
ocd-division/country:us/state:wy/sldu:17,Wyoming State Senate district 17,sldu-56017,,
ocd-division/country:us/state:wy/sldu:18,Wyoming State Senate district 18,sldu-56018,,
ocd-division/country:us/state:wy/sldu:19,Wyoming State Senate district 19,sldu-56019,,
ocd-division/country:us/state:wy/sldu:20,Wyoming State Senate district 20,sldu-56020,,
ocd-division/country:us/state:wy/sldu:21,Wyoming State Senate district 21,sldu-56021,,
ocd-division/country:us/state:wy/sldu:22,Wyoming State Senate district 22,sldu-56022,,
ocd-division/country:us/state:wy/sldu:23,Wyoming State Senate district 23,sldu-56023,,
ocd-division/country:us/state:wy/sldu:24,Wyoming State Senate district 24,sldu-56024,,
ocd-division/country:us/state:wy/sldu:25,Wyoming State Senate district 25,sldu-56025,,
ocd-division/country:us/state:wy/sldu:26,Wyoming State Senate district 26,sldu-56026,,
ocd-division/country:us/state:wy/sldu:27,Wyoming State Senate district 27,sldu-56027,,
ocd-division/country:us/state:wy/sldu:28,Wyoming State Senate district 28,sldu-56028,,
ocd-division/country:us/state:wy/sldu:29,Wyoming State Senate district 29,sldu-56029,,
ocd-division/country:us/state:wy/sldu:30,Wyoming State Senate district 30,sldu-56030,,
ocd-division/country:us/state:wy/sldu:31,Wyoming State Senate district 31,sldu-56031,2023-01-02,
ocd-division/country:us/territory:pr/sldu:1,Puerto Rico State Senate district I,sldu-72001,,
ocd-division/country:us/territory:pr/sldu:2,Puerto Rico State Senate district II,sldu-72002,,
ocd-division/country:us/territory:pr/sldu:3,Puerto Rico State Senate district III,sldu-72003,,
ocd-division/country:us/territory:pr/sldu:4,Puerto Rico State Senate district IV,sldu-72004,,
ocd-division/country:us/territory:pr/sldu:5,Puerto Rico State Senate district V,sldu-72005,,
ocd-division/country:us/territory:pr/sldu:6,Puerto Rico State Senate district VI,sldu-72006,,
ocd-division/country:us/territory:pr/sldu:7,Puerto Rico State Senate district VII,sldu-72007,,
ocd-division/country:us/territory:pr/sldu:8,Puerto Rico State Senate district VIII,sldu-72008,,
ocd-division/country:us/territory:as/sldu:1,American Samoa State Senate district 1,,,
ocd-division/country:us/territory:as/sldu:2,American Samoa State Senate district 2,,,
ocd-division/country:us/territory:as/sldu:3,American Samoa State Senate district 3,,,
ocd-division/country:us/territory:as/sldu:4,American Samoa State Senate district 4,,,
ocd-division/country:us/territory:as/sldu:5,American Samoa State Senate district 5,,,
ocd-division/country:us/territory:as/sldu:6,American Samoa State Senate district 6,,,
ocd-division/country:us/territory:as/sldu:7,American Samoa State Senate district 7,,,
ocd-division/country:us/territory:as/sldu:8,American Samoa State Senate district 8,,,
ocd-division/country:us/territory:as/sldu:9,American Samoa State Senate district 9,,,
ocd-division/country:us/territory:as/sldu:10,American Samoa State Senate district 10,,,
ocd-division/country:us/territory:as/sldu:11,American Samoa State Senate district 11,,,
ocd-division/country:us/territory:as/sldu:12,American Samoa State Senate district 12,,,
ocd-division/country:us/territory:mp/sldu:1,Northern Mariana Islands State Senate district 1,,,
ocd-division/country:us/territory:mp/sldu:2,Northern Mariana Islands State Senate district 2,,,
ocd-division/country:us/territory:mp/sldu:3,Northern Mariana Islands State Senate district 3,,,
ocd-division/country:us/territory:vi/sldu:st_croix,U.S. Virgin Islands Senate St. Croix District,,,
ocd-division/country:us/territory:vi/sldu:st_thomas-st_john,U.S. Virgin Islands Senate St. Thomas-St. John District,,,
ocd-division/country:us/state:ma/sldu:berkshire_hampshire_and_franklin,"Massachusetts Berkshire, Hampshire & Franklin district (obsolete)",,,
ocd-division/country:us/state:ma/sldu:3rd_essex_and_middlesex,Massachusetts Third Essex & Middlesex district (obsolete),,,
ocd-division/country:us/state:ma/sldu:hampshire_and_franklin,Massachusetts Hampshire & Franklin district (obsolete),,,
ocd-division/country:us/state:ma/sldu:middlesex_and_essex,Massachusetts Middlesex & Essex district (obsolete),,,
ocd-division/country:us/state:ma/sldu:middlesex_suffolk_and_essex,"Massachusetts Middlesex, Suffolk & Essex district (obsolete)",,,
ocd-division/country:us/state:ma/sldu:suffolk_and_norfolk,Massachusetts Suffolk & Norfolk district (obsolete),,,
ocd-division/country:us/state:ma/sldu:worcester_hampden_hampshire_and_franklin,"Massachusetts Worcester, Hampden, Hampshire & Franklin district (obsolete)",,,
ocd-division/country:us/state:nv/sldu:clark_county_1,Nevada Clark County Senatorial district 1 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_2,Nevada Clark County Senatorial district 2 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_3,Nevada Clark County Senatorial district 3 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_4,Nevada Clark County Senatorial district 4 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_5,Nevada Clark County Senatorial district 5 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_6,Nevada Clark County Senatorial district 6 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_7,Nevada Clark County Senatorial district 7 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_8,Nevada Clark County Senatorial district 8 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_9,Nevada Clark County Senatorial district 9 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_10,Nevada Clark County Senatorial district 10 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_11,Nevada Clark County Senatorial district 11 (obsolete),,,
ocd-division/country:us/state:nv/sldu:clark_county_12,Nevada Clark County Senatorial district 12 (obsolete),,,
ocd-division/country:us/state:nv/sldu:washoe_county_1,Nevada Washoe County Senatorial district 1 (obsolete),,,
ocd-division/country:us/state:nv/sldu:washoe_county_2,Nevada Washoe County Senatorial district 2 (obsolete),,,
ocd-division/country:us/state:nv/sldu:washoe_county_3,Nevada Washoe County Senatorial district 3 (obsolete),,,
ocd-division/country:us/state:nv/sldu:washoe_county_4,Nevada Washoe County Senatorial district 4 (obsolete),,,
ocd-division/country:us/state:nv/sldu:capital,Nevada Capital Senatorial district (obsolete),,,
ocd-division/country:us/state:nv/sldu:central_nevada,Nevada Central Nevada Senatorial district (obsolete),,,
ocd-division/country:us/state:nv/sldu:rural_nevada,Nevada Rural Nevada Senatorial district (obsolete),,,
ocd-division/country:us/state:wv/sldu:817,West Virginia State Senate district 817 (obsolete),,,
ocd-division/country:us/state:ma/sldu:berkshire_hampshire_franklin_and_hampden,"Massachusetts Berkshire, Hampshire, Franklin & Hampden district",,,2023-01-03
ocd-division/country:us/state:ma/sldu:2nd_hampden_and_hampshire,Massachusetts Second Hampden & Hampshire district,,,2023-01-03
ocd-division/country:us/state:ma/sldu:1st_hampden_and_hampshire,Massachusetts First Hampden & Hampshire district,,,2023-01-03
ocd-division/country:us/state:ma/sldu:worcester_hampden_hampshire_and_middlesex,"Massachusetts Worcester, Hampden, Hampshire & Middlesex district",,,2023-01-03
ocd-division/country:us/state:ma/sldu:worcester_and_norfolk,Massachusetts Worcester & Norfolk district,,,2023-01-03
ocd-division/country:us/state:ma/sldu:2nd_middlesex_and_norfolk,Massachusetts Second Middlesex & Norfolk district,,,2023-01-03
ocd-division/country:us/state:ma/sldu:norfolk_bristol_and_middlesex,"Massachusetts Norfolk, Bristol & Middlesex district",,,2023-01-03
ocd-division/country:us/state:ma/sldu:1st_suffolk_and_middlesex,Massachusetts First Suffolk & Middlesex district,,,2023-01-03
ocd-division/country:us/state:ma/sldu:2nd_suffolk_and_middlesex,Massachusetts Second Suffolk & Middlesex district,,,2023-01-03
ocd-division/country:us/state:ma/sldu:1st_middlesex_and_norfolk,Massachusetts First Middlesex & Norfolk district,,,2023-01-03
ocd-division/country:us/state:ma/sldu:norfolk_bristol_and_plymouth,"Massachusetts Norfolk, Bristol & Plymouth district",,,2023-01-03
