id,name,sameAs,sameAsNote,validThrough,validFrom
ocd-division/country:in/state:up/cd:chandauli,Uttar Pradesh Lok Sabha constituency Chandauli,,,,
ocd-division/country:in/state:up/cd:deoria,Uttar Pradesh Lok Sabha constituency Deoria,,,,
ocd-division/country:in/state:up/cd:dhaurahra,Uttar Pradesh Lok Sabha constituency Dhaurahra,,,,
ocd-division/country:in/state:up/cd:domariyaganj,Uttar Pradesh Lok Sabha constituency Domariyaganj,,,,
ocd-division/country:in/state:up/cd:etah,Uttar Pradesh Lok Sabha constituency Etah,,,,
ocd-division/country:in/state:up/cd:etawah,Uttar Pradesh Lok Sabha constituency Etawah (SC),,,,
ocd-division/country:in/state:up/cd:faizabad,Uttar Pradesh Lok Sabha constituency Faizabad,,,,
ocd-division/country:in/state:up/cd:farrukhabad,Uttar Pradesh Lok Sabha constituency Farrukhabad,,,,
ocd-division/country:in/state:up/cd:fatehpur,Uttar Pradesh Lok Sabha constituency Fatehpur,,,,
ocd-division/country:in/state:up/cd:fatehpur_sikri,Uttar Pradesh Lok Sabha constituency Fatehpur Sikri,,,,
ocd-division/country:in/state:up/cd:firozabad,Uttar Pradesh Lok Sabha constituency Firozabad,,,,
ocd-division/country:in/state:up/cd:gautam_buddha_nagar,Uttar Pradesh Lok Sabha constituency Gautam Buddha Nagar,,,,
ocd-division/country:in/state:up/cd:ghaziabad,Uttar Pradesh Lok Sabha constituency Ghaziabad,,,,
ocd-division/country:in/state:up/cd:ghazipur,Uttar Pradesh Lok Sabha constituency Ghazipur,,,,
ocd-division/country:in/state:up/cd:ghosi,Uttar Pradesh Lok Sabha constituency Ghosi,,,,
ocd-division/country:in/state:up/cd:gonda,Uttar Pradesh Lok Sabha constituency Gonda,,,,
ocd-division/country:in/state:up/cd:gorakhpur,Uttar Pradesh Lok Sabha constituency Gorakhpur,,,,
ocd-division/country:in/state:up/cd:hamirpur,Uttar Pradesh Lok Sabha constituency Hamirpur,,,,
ocd-division/country:in/state:up/cd:hardoi,Uttar Pradesh Lok Sabha constituency Hardoi (SC),,,,
ocd-division/country:in/state:up/cd:hathras,Uttar Pradesh Lok Sabha constituency Hathras (SC),,,,
ocd-division/country:in/state:up/cd:jalaun,Uttar Pradesh Lok Sabha constituency Jalaun (SC),,,,
ocd-division/country:in/state:up/cd:jaunpur,Uttar Pradesh Lok Sabha constituency Jaunpur,,,,
ocd-division/country:in/state:up/cd:jhansi,Uttar Pradesh Lok Sabha constituency Jhansi,,,,
ocd-division/country:in/state:up/cd:kairana,Uttar Pradesh Lok Sabha constituency Kairana,,,,
ocd-division/country:in/state:up/cd:kaiserganj,Uttar Pradesh Lok Sabha constituency Kaiserganj,,,,
ocd-division/country:in/state:up/cd:kannauj,Uttar Pradesh Lok Sabha constituency Kannauj,,,,
ocd-division/country:in/state:up/cd:kanpur_urban,Uttar Pradesh Lok Sabha constituency Kanpur Urban,,,,
ocd-division/country:in/state:up/cd:kaushambi,Uttar Pradesh Lok Sabha constituency Kaushambi (SC),,,,
ocd-division/country:in/state:up/cd:kheri,Uttar Pradesh Lok Sabha constituency Kheri,,,,
ocd-division/country:in/state:up/cd:kushi_nagar,Uttar Pradesh Lok Sabha constituency Kushi Nagar,,,,
ocd-division/country:in/state:up/cd:lalganj,Uttar Pradesh Lok Sabha constituency Lalganj (SC),,,,
ocd-division/country:in/state:up/cd:lucknow,Uttar Pradesh Lok Sabha constituency Lucknow,,,,
ocd-division/country:in/state:up/cd:machhlishahr,Uttar Pradesh Lok Sabha constituency Machhlishahr (SC),,,,
ocd-division/country:in/state:up/cd:maharajganj,Uttar Pradesh Lok Sabha constituency Maharajganj,,,,
ocd-division/country:in/state:up/cd:mainpuri,Uttar Pradesh Lok Sabha constituency Mainpuri,,,,
ocd-division/country:in/state:up/cd:mathura,Uttar Pradesh Lok Sabha constituency Mathura,,,,
ocd-division/country:in/state:up/cd:meerut,Uttar Pradesh Lok Sabha constituency Meerut,,,,
ocd-division/country:in/state:up/cd:mirzapur,Uttar Pradesh Lok Sabha constituency Mirzapur,,,,
ocd-division/country:in/state:up/cd:misrikh,Uttar Pradesh Lok Sabha constituency Misrikh (SC),,,,
ocd-division/country:in/state:up/cd:mohanlalganj,Uttar Pradesh Lok Sabha constituency Mohanlalganj (SC),,,,
ocd-division/country:in/state:up/cd:moradabad,Uttar Pradesh Lok Sabha constituency Moradabad,,,,
ocd-division/country:in/state:up/cd:muzaffarnagar,Uttar Pradesh Lok Sabha constituency Muzaffarnagar,,,,
ocd-division/country:in/state:up/cd:nagina,Uttar Pradesh Lok Sabha constituency Nagina (SC),,,,
ocd-division/country:in/state:up/cd:phulpur,Uttar Pradesh Lok Sabha constituency Phulpur,,,,
ocd-division/country:in/state:up/cd:pilibhit,Uttar Pradesh Lok Sabha constituency Pilibhit,,,,
ocd-division/country:in/state:up/cd:pratapgarh,Uttar Pradesh Lok Sabha constituency Pratapgarh,,,,
ocd-division/country:in/state:up/cd:rae_bareli,Uttar Pradesh Lok Sabha constituency Rae Bareli,,,,
ocd-division/country:in/state:up/cd:rampur,Uttar Pradesh Lok Sabha constituency Rampur,,,,
ocd-division/country:in/state:up/cd:robertsganj,Uttar Pradesh Lok Sabha constituency Robertsganj (SC),,,,
ocd-division/country:in/state:up/cd:saharanpur,Uttar Pradesh Lok Sabha constituency Saharanpur,,,,
ocd-division/country:in/state:up/cd:salempur,Uttar Pradesh Lok Sabha constituency Salempur,,,,
ocd-division/country:in/state:up/cd:sambhal,Uttar Pradesh Lok Sabha constituency Sambhal,,,,
ocd-division/country:in/state:up/cd:sant_kabir_nagar,Uttar Pradesh Lok Sabha constituency Sant Kabir Nagar,,,,
ocd-division/country:in/state:up/cd:shahjahanpur,Uttar Pradesh Lok Sabha constituency Shahjahanpur (SC),,,,
ocd-division/country:in/state:up/cd:shrawasti,Uttar Pradesh Lok Sabha constituency Shrawasti,,,,
ocd-division/country:in/state:up/cd:sitapur,Uttar Pradesh Lok Sabha constituency Sitapur,,,,
ocd-division/country:in/state:up/cd:sultanpur,Uttar Pradesh Lok Sabha constituency Sultanpur,,,,
ocd-division/country:in/state:up/cd:unnao,Uttar Pradesh Lok Sabha constituency Unnao,,,,
ocd-division/country:in/state:up/cd:varanasi,Uttar Pradesh Lok Sabha constituency Varanasi,,,,
ocd-division/country:in/state:up/district:ag,Agra,,,,
ocd-division/country:in/state:up/district:ag/cd:agra_cantonment,Agra Cantonment (SC),,,,
ocd-division/country:in/state:up/district:ag/cd:agra_north,Agra North,,,,
ocd-division/country:in/state:up/district:ag/cd:agra_rural,Agra Rural (SC),,,,
ocd-division/country:in/state:up/district:ag/cd:agra_south,Agra South,,,,
ocd-division/country:in/state:up/district:ag/cd:bah,Bah,,,,
ocd-division/country:in/state:up/district:ag/cd:etmadpur,Etmadpur,,,,
ocd-division/country:in/state:up/district:ag/cd:fatehabad,Fatehabad,,,,
ocd-division/country:in/state:up/district:ag/cd:fatehpur_sikri,Fatehpur Sikri,,,,
ocd-division/country:in/state:up/district:ag/cd:kheragarh,Kheragarh,,,,
ocd-division/country:in/state:up/district:ah,Allahabad,,,,
ocd-division/country:in/state:up/district:al,Aligarh,,,,
ocd-division/country:in/state:up/district:al/cd:aligarh,Aligarh,,,,
ocd-division/country:in/state:up/district:al/cd:atrauli,Atrauli,,,,
ocd-division/country:in/state:up/district:al/cd:barauli,Barauli,,,,
ocd-division/country:in/state:up/district:al/cd:chharra,Chharra,,,,
ocd-division/country:in/state:up/district:al/cd:iglas,Iglas (SC),,,,
ocd-division/country:in/state:up/district:al/cd:khair,Khair (SC),,,,
ocd-division/country:in/state:up/district:al/cd:koil,Koil,,,,
ocd-division/country:in/state:up/district:am,Amethi,,,,
ocd-division/country:in/state:up/district:am/cd:amethi,Amethi,,,,
ocd-division/country:in/state:up/district:am/cd:gauriganj,Gauriganj,,,,
ocd-division/country:in/state:up/district:am/cd:jagdishpur,Jagdishpur (SC),,,,
ocd-division/country:in/state:up/district:am/cd:tiloi,Tiloi,,,,
ocd-division/country:in/state:up/district:an,Ambedkar Nagar,,,,
ocd-division/country:in/state:up/district:an/cd:akbarpur,Akbarpur,,,,
ocd-division/country:in/state:up/district:an/cd:alapur,Alapur (SC),,,,
ocd-division/country:in/state:up/district:an/cd:jalalpur,Jalalpur,,,,
ocd-division/country:in/state:up/district:an/cd:katehari,Katehari,,,,
ocd-division/country:in/state:up/district:an/cd:tanda,Tanda,,,,
ocd-division/country:in/state:up/district:ar,Amroha,,,,
ocd-division/country:in/state:up/district:ar/cd:amroha,Amroha,,,,
ocd-division/country:in/state:up/district:ar/cd:dhanaura,Dhanaura (SC),,,,
ocd-division/country:in/state:up/district:ar/cd:hasanpur,Hasanpur,,,,
ocd-division/country:in/state:up/district:ar/cd:naugawan_sadat,Naugawan Sadat,,,,
ocd-division/country:in/state:up/district:au,Auraiya,,,,
ocd-division/country:in/state:up/district:au/cd:auraiya,Auraiya (SC),,,,
ocd-division/country:in/state:up/district:au/cd:bidhuna,Bidhuna,,,,
ocd-division/country:in/state:up/district:au/cd:dibiyapur,Dibiyapur,,,,
ocd-division/country:in/state:up/district:ay,Ayodhya,,,,
ocd-division/country:in/state:up/district:ay/cd:ayodhya,Ayodhya,,,,
ocd-division/country:in/state:up/district:ay/cd:bikapur,Bikapur,,,,
ocd-division/country:in/state:up/district:ay/cd:dariyabad,Dariyabad,,,,
ocd-division/country:in/state:up/district:ay/cd:goshainganj,Goshainganj,,,,
ocd-division/country:in/state:up/district:ay/cd:milkipur,Milkipur (SC),,,,
ocd-division/country:in/state:up/district:ay/cd:rudauli,Rudauli,,,,
ocd-division/country:in/state:up/district:az,Azamgarh,,,,
ocd-division/country:in/state:up/district:az/cd:atraulia,Atraulia,,,,
ocd-division/country:in/state:up/district:az/cd:azamgarh,Azamgarh,,,,
ocd-division/country:in/state:up/district:az/cd:didarganj,Didarganj,,,,
ocd-division/country:in/state:up/district:az/cd:gopalpur,Gopalpur,,,,
ocd-division/country:in/state:up/district:az/cd:lalganj,Lalganj (SC),,,,
ocd-division/country:in/state:up/district:az/cd:mehnagar,Mehnagar (SC),,,,
ocd-division/country:in/state:up/district:az/cd:mubarakpur,Mubarakpur,,,,
ocd-division/country:in/state:up/district:az/cd:nizamabad,Nizamabad,,,,
ocd-division/country:in/state:up/district:az/cd:phoolpur_pawai,Phoolpur Pawai,,,,
ocd-division/country:in/state:up/district:az/cd:sagri,Sagri,,,,
ocd-division/country:in/state:up/district:ba,Baghpat,,,,
ocd-division/country:in/state:up/district:ba/cd:baghpat,Baghpat,,,,
ocd-division/country:in/state:up/district:ba/cd:baraut,Baraut,,,,
ocd-division/country:in/state:up/district:ba/cd:chhaprauli,Chhaprauli,,,,
ocd-division/country:in/state:up/district:bb,Barabanki,,,,
ocd-division/country:in/state:up/district:bb/cd:barabanki,Barabanki,,,,
ocd-division/country:in/state:up/district:bb/cd:haidergarh,Haidergarh (SC),,,,
ocd-division/country:in/state:up/district:bb/cd:kursi,Kursi,,,,
ocd-division/country:in/state:up/district:bb/cd:ramnagar,Ramnagar,,,,
ocd-division/country:in/state:up/district:bb/cd:zaidpur,Zaidpur (SC),,,,
ocd-division/country:in/state:up/district:bd,Bulandshahar,,,,
ocd-division/country:in/state:up/district:bd/cd:anupshahr,Anupshahr,,,,
ocd-division/country:in/state:up/district:bd/cd:bulandshahr,Bulandshahr,,,,
ocd-division/country:in/state:up/district:bd/cd:debai,Debai,,,,
ocd-division/country:in/state:up/district:bd/cd:khurja,Khurja (SC),,,,
ocd-division/country:in/state:up/district:bd/cd:shikarpur,Shikarpur,,,,
ocd-division/country:in/state:up/district:bd/cd:siana,Siana,,,,
ocd-division/country:in/state:up/district:bd/cd:sikandrabad,Sikandrabad,,,,
ocd-division/country:in/state:up/district:bh,Bahraich,,,,
ocd-division/country:in/state:up/district:bh/cd:bahraich,Bahraich,,,,
ocd-division/country:in/state:up/district:bh/cd:balha,Balha (SC),,,,
ocd-division/country:in/state:up/district:bh/cd:kaiserganj,Kaiserganj,,,,
ocd-division/country:in/state:up/district:bh/cd:mahasi,Mahasi,,,,
ocd-division/country:in/state:up/district:bh/cd:matera,Matera,,,,
ocd-division/country:in/state:up/district:bh/cd:nanpara,Nanpara,,,,
ocd-division/country:in/state:up/district:bh/cd:payagpur,Payagpur,,,,
ocd-division/country:in/state:up/district:bi,Bijnor,,,,
ocd-division/country:in/state:up/district:bi/cd:barhapur,Barhapur,,,,
ocd-division/country:in/state:up/district:bi/cd:bijnor,Bijnor,,,,
ocd-division/country:in/state:up/district:bi/cd:chandpur,Chandpur,,,,
ocd-division/country:in/state:up/district:bi/cd:dhampur,Dhampur,,,,
ocd-division/country:in/state:up/district:bi/cd:nagina,Nagina (SC),,,,
ocd-division/country:in/state:up/district:bi/cd:najibabad,Najibabad,,,,
ocd-division/country:in/state:up/district:bi/cd:nehtaur,Nehtaur,,,,
ocd-division/country:in/state:up/district:bi/cd:noorpur,Noorpur,,,,
ocd-division/country:in/state:up/district:bl,Ballia,,,,
ocd-division/country:in/state:up/district:bl/cd:bairia,Bairia,,,,
ocd-division/country:in/state:up/district:bl/cd:ballia_nagar,Ballia Nagar,,,,
ocd-division/country:in/state:up/district:bl/cd:bansdih,Bansdih,,,,
ocd-division/country:in/state:up/district:bl/cd:belthara_road,Belthara Road (SC),,,,
ocd-division/country:in/state:up/district:bl/cd:phephana,Phephana,,,,
ocd-division/country:in/state:up/district:bl/cd:rasara,Rasara,,,,
ocd-division/country:in/state:up/district:bl/cd:sikanderpur,Sikanderpur,,,,
ocd-division/country:in/state:up/district:bn,Banda,,,,
ocd-division/country:in/state:up/district:bn/cd:baberu,Baberu,,,,
ocd-division/country:in/state:up/district:bn/cd:banda,Banda,,,,
ocd-division/country:in/state:up/district:bn/cd:naraini,Naraini (SC),,,,
ocd-division/country:in/state:up/district:bn/cd:tindwari,Tindwari,,,,
ocd-division/country:in/state:up/district:bo,Bhadohi,,,,
ocd-division/country:in/state:up/district:bo/cd:aurai,Aurai (SC),,,,
ocd-division/country:in/state:up/district:bo/cd:bhadohi,Bhadohi,,,,
ocd-division/country:in/state:up/district:bo/cd:gyanpur,Gyanpur,,,,
ocd-division/country:in/state:up/district:bp,Balrampur,,,,
ocd-division/country:in/state:up/district:bp/cd:balrampur,Balrampur (SC),,,,
ocd-division/country:in/state:up/district:bp/cd:gainsari,Gainsari,,,,
ocd-division/country:in/state:up/district:bp/cd:tulsipur,Tulsipur,,,,
ocd-division/country:in/state:up/district:bp/cd:utraula,Utraula,,,,
ocd-division/country:in/state:up/district:br,Bareilly,,,,
ocd-division/country:in/state:up/district:br/cd:aonla,Aonla,,,,
ocd-division/country:in/state:up/district:br/cd:baheri,Baheri,,,,
ocd-division/country:in/state:up/district:br/cd:bareilly,Bareilly,,,,
ocd-division/country:in/state:up/district:br/cd:bareilly_cantt,Bareilly Cantt.,,,,
ocd-division/country:in/state:up/district:br/cd:bhojipura,Bhojipura,,,,
ocd-division/country:in/state:up/district:br/cd:bithari_chainpur,Bithari Chainpur,,,,
ocd-division/country:in/state:up/district:br/cd:faridpur,Faridpur (SC),,,,
ocd-division/country:in/state:up/district:br/cd:meerganj,Meerganj,,,,
ocd-division/country:in/state:up/district:br/cd:nawabganj,Nawabganj,,,,
ocd-division/country:in/state:up/district:bs,Basti,,,,
ocd-division/country:in/state:up/district:bs/cd:basti_sadar,Basti Sadar,,,,
ocd-division/country:in/state:up/district:bs/cd:harraiya,Harraiya,,,,
ocd-division/country:in/state:up/district:bs/cd:kaptanganj,Kaptanganj,,,,
ocd-division/country:in/state:up/district:bs/cd:mahadewa,Mahadewa (SC),,,,
ocd-division/country:in/state:up/district:bs/cd:rudhauli,Rudhauli,,,,
ocd-division/country:in/state:up/district:bu,Budaun,,,,
ocd-division/country:in/state:up/district:bu/cd:badaun,Badaun,,,,
ocd-division/country:in/state:up/district:bu/cd:bilsi,Bilsi,,,,
ocd-division/country:in/state:up/district:bu/cd:bisauli,Bisauli (SC),,,,
ocd-division/country:in/state:up/district:bu/cd:dataganj,Dataganj,,,,
ocd-division/country:in/state:up/district:bu/cd:gunnaur,Gunnaur,,,,
ocd-division/country:in/state:up/district:bu/cd:sahaswan,Sahaswan,,,,
ocd-division/country:in/state:up/district:bu/cd:shekhupur,Shekhupur,,,,
ocd-division/country:in/state:up/district:ch,Chandauli,,,,
ocd-division/country:in/state:up/district:ch/cd:chakia,Chakia (SC),,,,
ocd-division/country:in/state:up/district:ch/cd:mughalsarai,Mughalsarai,,,,
ocd-division/country:in/state:up/district:ch/cd:saiyadraja,Saiyadraja,,,,
ocd-division/country:in/state:up/district:ch/cd:sakaldiha,Sakaldiha,,,,
ocd-division/country:in/state:up/district:ct,Chitrakoot,,,,
ocd-division/country:in/state:up/district:ct/cd:chitrakoot,Chitrakoot,,,,
ocd-division/country:in/state:up/district:ct/cd:manikpur,Manikpur,,,,
ocd-division/country:in/state:up/district:de,Deoria,,,,
ocd-division/country:in/state:up/district:de/cd:barhaj,Barhaj,,,,
ocd-division/country:in/state:up/district:de/cd:bhatpar_rani,Bhatpar Rani,,,,
ocd-division/country:in/state:up/district:de/cd:deoria,Deoria,,,,
ocd-division/country:in/state:up/district:de/cd:pathardeva,Pathardeva,,,,
ocd-division/country:in/state:up/district:de/cd:rampur_karkhana,Rampur Karkhana,,,,
ocd-division/country:in/state:up/district:de/cd:rudrapur,Rudrapur,,,,
ocd-division/country:in/state:up/district:de/cd:salempur,Salempur (SC),,,,
ocd-division/country:in/state:up/district:et,Etah,,,,
ocd-division/country:in/state:up/district:et/cd:aliganj,Aliganj,,,,
ocd-division/country:in/state:up/district:et/cd:etah,Etah,,,,
ocd-division/country:in/state:up/district:et/cd:jalesar,Jalesar (SC),,,,
ocd-division/country:in/state:up/district:et/cd:marhara,Marhara,,,,
ocd-division/country:in/state:up/district:ew,Etawah,,,,
ocd-division/country:in/state:up/district:ew/cd:bharthana,Bharthana (SC),,,,
ocd-division/country:in/state:up/district:ew/cd:etawah,Etawah,,,,
ocd-division/country:in/state:up/district:ew/cd:jaswantnagar,Jaswantnagar,,,,
ocd-division/country:in/state:up/district:fi,Firozabad,,,,
ocd-division/country:in/state:up/district:fi/cd:firozabad,Firozabad,,,,
ocd-division/country:in/state:up/district:fi/cd:jasrana,Jasrana,,,,
ocd-division/country:in/state:up/district:fi/cd:shikohabad,Shikohabad,,,,
ocd-division/country:in/state:up/district:fi/cd:sirsaganj,Sirsaganj,,,,
ocd-division/country:in/state:up/district:fi/cd:tundla,Tundla (SC),,,,
ocd-division/country:in/state:up/district:fr,Farrukhabad,,,,
ocd-division/country:in/state:up/district:fr/cd:amritpur,Amritpur,,,,
ocd-division/country:in/state:up/district:fr/cd:bhojpur,Bhojpur,,,,
ocd-division/country:in/state:up/district:fr/cd:farrukhabad,Farrukhabad,,,,
ocd-division/country:in/state:up/district:fr/cd:kaimganj,Kaimganj (SC),,,,
ocd-division/country:in/state:up/district:ft,Fatehpur,,,,
ocd-division/country:in/state:up/district:ft/cd:ayah_shah,Ayah Shah,,,,
ocd-division/country:in/state:up/district:ft/cd:bindki,Bindki,,,,
ocd-division/country:in/state:up/district:ft/cd:fatehpur,Fatehpur,,,,
ocd-division/country:in/state:up/district:ft/cd:husainganj,Husainganj,,,,
ocd-division/country:in/state:up/district:ft/cd:jahanabad,Jahanabad,,,,
ocd-division/country:in/state:up/district:ft/cd:khaga,Khaga (SC),,,,
ocd-division/country:in/state:up/district:fz,Faizabad,,,,
ocd-division/country:in/state:up/district:gb,Gautam Buddha Nagar,,,,
ocd-division/country:in/state:up/district:gb/cd:dadri,Dadri,,,,
ocd-division/country:in/state:up/district:gb/cd:jewar,Jewar,,,,
ocd-division/country:in/state:up/district:gb/cd:noida,Noida,,,,
ocd-division/country:in/state:up/district:gn,Gonda,,,,
ocd-division/country:in/state:up/district:gn/cd:colonelganj,Colonelganj,,,,
ocd-division/country:in/state:up/district:gn/cd:gaura,Gaura,,,,
ocd-division/country:in/state:up/district:gn/cd:gonda,Gonda,,,,
ocd-division/country:in/state:up/district:gn/cd:katra_bazar,Katra Bazar,,,,
ocd-division/country:in/state:up/district:gn/cd:mankapur,Mankapur (SC),,,,
ocd-division/country:in/state:up/district:gn/cd:mehnaun,Mehnaun,,,,
ocd-division/country:in/state:up/district:gn/cd:tarabganj,Tarabganj,,,,
ocd-division/country:in/state:up/district:gp,Ghazipur,,,,
ocd-division/country:in/state:up/district:gp/cd:ghazipur,Ghazipur,,,,
ocd-division/country:in/state:up/district:gp/cd:jakhanian,Jakhanian (SC),,,,
ocd-division/country:in/state:up/district:gp/cd:jangipur,Jangipur,,,,
ocd-division/country:in/state:up/district:gp/cd:mohammadabad,Mohammadabad,,,,
ocd-division/country:in/state:up/district:gp/cd:saidpur,Saidpur (SC),,,,
ocd-division/country:in/state:up/district:gp/cd:zahoorabad,Zahoorabad,,,,
ocd-division/country:in/state:up/district:gp/cd:zamania,Zamania,,,,
ocd-division/country:in/state:up/district:gr,Gorakhpur,,,,
ocd-division/country:in/state:up/district:gr/cd:bansgaon,Bansgaon (SC),,,,
ocd-division/country:in/state:up/district:gr/cd:caimpiyarganj,Caimpiyarganj,,,,
ocd-division/country:in/state:up/district:gr/cd:chauri_chaura,Chauri Chaura,,,,
ocd-division/country:in/state:up/district:gr/cd:chillupar,Chillupar,,,,
ocd-division/country:in/state:up/district:gr/cd:gorakhpur_rural,Gorakhpur Rural,,,,
ocd-division/country:in/state:up/district:gr/cd:gorakhpur_urban,Gorakhpur Urban,,,,
ocd-division/country:in/state:up/district:gr/cd:khajani,Khajani (SC),,,,
ocd-division/country:in/state:up/district:gr/cd:pipraich,Pipraich,,,,
ocd-division/country:in/state:up/district:gr/cd:sahajanwa,Sahajanwa,,,,
ocd-division/country:in/state:up/district:gz,Ghaziabad,,,,
ocd-division/country:in/state:up/district:gz/cd:dholana,Dholana,,,,
ocd-division/country:in/state:up/district:gz/cd:ghaziabad,Ghaziabad,,,,
ocd-division/country:in/state:up/district:gz/cd:loni,Loni,,,,
ocd-division/country:in/state:up/district:gz/cd:modinagar,Modinagar,,,,
ocd-division/country:in/state:up/district:gz/cd:muradnagar,Muradnagar,,,,
ocd-division/country:in/state:up/district:gz/cd:sahibabad,Sahibabad,,,,
ocd-division/country:in/state:up/district:ha,Hapur,,,,
ocd-division/country:in/state:up/district:ha/cd:garhmukteshwar,Garhmukteshwar,,,,
ocd-division/country:in/state:up/district:ha/cd:hapur,Hapur,,,,
ocd-division/country:in/state:up/district:hm,Hamirpur,,,,
ocd-division/country:in/state:up/district:hm/cd:hamirpur,Hamirpur,,,,
ocd-division/country:in/state:up/district:hm/cd:rath,Rath (SC),,,,
ocd-division/country:in/state:up/district:hr,Hardoi,,,,
ocd-division/country:in/state:up/district:hr/cd:balamau,Balamau (SC),,,,
ocd-division/country:in/state:up/district:hr/cd:bilgram-mallanwan,Bilgram-Mallanwan,,,,
ocd-division/country:in/state:up/district:hr/cd:gopamau,Gopamau (SC),,,,
ocd-division/country:in/state:up/district:hr/cd:hardoi,Hardoi,,,,
ocd-division/country:in/state:up/district:hr/cd:sandi,Sandi (SC),,,,
ocd-division/country:in/state:up/district:hr/cd:sandila,Sandila,,,,
ocd-division/country:in/state:up/district:hr/cd:sawaijpur,Sawaijpur,,,,
ocd-division/country:in/state:up/district:hr/cd:shahabad,Shahabad,,,,
ocd-division/country:in/state:up/district:ht,Hathras,,,,
ocd-division/country:in/state:up/district:ht/cd:hathras,Hathras (SC),,,,
ocd-division/country:in/state:up/district:ht/cd:sadabad,Sadabad,,,,
ocd-division/country:in/state:up/district:ht/cd:sikandra_rao,Sikandra Rao,,,,
ocd-division/country:in/state:up/district:jh,Jhansi,,,,
ocd-division/country:in/state:up/district:jh/cd:babina,Babina,,,,
ocd-division/country:in/state:up/district:jh/cd:garautha,Garautha,,,,
ocd-division/country:in/state:up/district:jh/cd:jhansi_nagar,Jhansi Nagar,,,,
ocd-division/country:in/state:up/district:jh/cd:mauranipur,Mauranipur (SC),,,,
ocd-division/country:in/state:up/district:jl,Jalaun,,,,
ocd-division/country:in/state:up/district:jl/cd:kalpi,Kalpi,,,,
ocd-division/country:in/state:up/district:jl/cd:madhogarh,Madhogarh,,,,
ocd-division/country:in/state:up/district:jl/cd:orai,Orai (SC),,,,
ocd-division/country:in/state:up/district:jp,Jyotiba Phule Nagar,,,,
ocd-division/country:in/state:up/district:ju,Jaunpur,,,,
ocd-division/country:in/state:up/district:ju/cd:badlapur,Badlapur,,,,
ocd-division/country:in/state:up/district:ju/cd:jaunpur,Jaunpur,,,,
ocd-division/country:in/state:up/district:ju/cd:kerakat,Kerakat (SC),,,,
ocd-division/country:in/state:up/district:ju/cd:machhlishahr,Machhlishahr (SC),,,,
ocd-division/country:in/state:up/district:ju/cd:malhani,Malhani,,,,
ocd-division/country:in/state:up/district:ju/cd:mariyahu,Mariyahu,,,,
ocd-division/country:in/state:up/district:ju/cd:mungra_badshahpur,Mungra Badshahpur,,,,
ocd-division/country:in/state:up/district:ju/cd:shahganj,Shahganj,,,,
ocd-division/country:in/state:up/district:ju/cd:zafrabad,Zafrabad,,,,
ocd-division/country:in/state:up/district:ka,Kasganj,,,,
ocd-division/country:in/state:up/district:ka/cd:amanpur,Amanpur,,,,
ocd-division/country:in/state:up/district:ka/cd:kasganj,Kasganj,,,,
ocd-division/country:in/state:up/district:ka/cd:patiyali,Patiyali,,,,
ocd-division/country:in/state:up/district:kd,Kanpur Dehat,,,,
ocd-division/country:in/state:up/district:kd/cd:akbarpur_raniya,Akbarpur Raniya,,,,
ocd-division/country:in/state:up/district:kd/cd:bhognipur,Bhognipur,,,,
ocd-division/country:in/state:up/district:kd/cd:rasulabad,Rasulabad (SC),,,,
ocd-division/country:in/state:up/district:kd/cd:sikandra,Sikandra,,,,
ocd-division/country:in/state:up/district:kh,Kheri,,,,
ocd-division/country:in/state:up/district:kj,Kannauj,,,,
ocd-division/country:in/state:up/district:kj/cd:chhibramau,Chhibramau,,,,
ocd-division/country:in/state:up/district:kj/cd:kannauj,Kannauj (SC),,,,
ocd-division/country:in/state:up/district:kj/cd:tirwa,Tirwa,,,,
ocd-division/country:in/state:up/district:kn,Kanpur Nagar,,,,
ocd-division/country:in/state:up/district:kn/cd:arya_nagar,Arya Nagar,,,,
ocd-division/country:in/state:up/district:kn/cd:bilhaur,Bilhaur (SC),,,,
ocd-division/country:in/state:up/district:kn/cd:bithoor,Bithoor,,,,
ocd-division/country:in/state:up/district:kn/cd:ghatampur,Ghatampur (SC),,,,
ocd-division/country:in/state:up/district:kn/cd:govind_nagar,Govind Nagar,,,,
ocd-division/country:in/state:up/district:kn/cd:kalyanpur,Kalyanpur,,,,
ocd-division/country:in/state:up/district:kn/cd:kanpur_cantt,Kanpur Cantt.,,,,
ocd-division/country:in/state:up/district:kn/cd:kidwai_nagar,Kidwai Nagar,,,,
ocd-division/country:in/state:up/district:kn/cd:maharajpur,Maharajpur,,,,
ocd-division/country:in/state:up/district:kn/cd:sishamau,Sishamau,,,,
ocd-division/country:in/state:up/district:ks,Kaushambi,,,,
ocd-division/country:in/state:up/district:ks/cd:chail,Chail,,,,
ocd-division/country:in/state:up/district:ks/cd:manjhanpur,Manjhanpur (SC),,,,
ocd-division/country:in/state:up/district:ks/cd:sirathu,Sirathu,,,,
ocd-division/country:in/state:up/district:ku,Kushi Nagar,,,,
ocd-division/country:in/state:up/district:ku/cd:fazilnagar,Fazilnagar,,,,
ocd-division/country:in/state:up/district:ku/cd:hata,Hata,,,,
ocd-division/country:in/state:up/district:ku/cd:khadda,Khadda,,,,
ocd-division/country:in/state:up/district:ku/cd:kushinagar,Kushinagar,,,,
