@id,name,census_geoid
ocd-division/country:us/state:wi/sldu:32,Wisconsin State Senate district 32,55032
ocd-division/country:us/state:wi/sldu:33,Wisconsin State Senate district 33,55033
ocd-division/country:us/state:wy/sldu:1,Wyoming State Senate district 1,56001
ocd-division/country:us/state:wy/sldu:2,Wyoming State Senate district 2,56002
ocd-division/country:us/state:wy/sldu:3,Wyoming State Senate district 3,56003
ocd-division/country:us/state:wy/sldu:4,Wyoming State Senate district 4,56004
ocd-division/country:us/state:wy/sldu:5,Wyoming State Senate district 5,56005
ocd-division/country:us/state:wy/sldu:6,Wyoming State Senate district 6,56006
ocd-division/country:us/state:wy/sldu:7,Wyoming State Senate district 7,56007
ocd-division/country:us/state:wy/sldu:8,Wyoming State Senate district 8,56008
ocd-division/country:us/state:wy/sldu:9,Wyoming State Senate district 9,56009
ocd-division/country:us/state:wy/sldu:10,Wyoming State Senate district 10,56010
ocd-division/country:us/state:wy/sldu:11,Wyoming State Senate district 11,56011
ocd-division/country:us/state:wy/sldu:12,Wyoming State Senate district 12,56012
ocd-division/country:us/state:wy/sldu:13,Wyoming State Senate district 13,56013
ocd-division/country:us/state:wy/sldu:14,Wyoming State Senate district 14,56014
ocd-division/country:us/state:wy/sldu:15,Wyoming State Senate district 15,56015
ocd-division/country:us/state:wy/sldu:16,Wyoming State Senate district 16,56016
ocd-division/country:us/state:wy/sldu:17,Wyoming State Senate district 17,56017
ocd-division/country:us/state:wy/sldu:18,Wyoming State Senate district 18,56018
ocd-division/country:us/state:wy/sldu:19,Wyoming State Senate district 19,56019
ocd-division/country:us/state:wy/sldu:20,Wyoming State Senate district 20,56020
ocd-division/country:us/state:wy/sldu:21,Wyoming State Senate district 21,56021
ocd-division/country:us/state:wy/sldu:22,Wyoming State Senate district 22,56022
ocd-division/country:us/state:wy/sldu:23,Wyoming State Senate district 23,56023
ocd-division/country:us/state:wy/sldu:24,Wyoming State Senate district 24,56024
ocd-division/country:us/state:wy/sldu:25,Wyoming State Senate district 25,56025
ocd-division/country:us/state:wy/sldu:26,Wyoming State Senate district 26,56026
ocd-division/country:us/state:wy/sldu:27,Wyoming State Senate district 27,56027
ocd-division/country:us/state:wy/sldu:28,Wyoming State Senate district 28,56028
ocd-division/country:us/state:wy/sldu:29,Wyoming State Senate district 29,56029
ocd-division/country:us/state:wy/sldu:30,Wyoming State Senate district 30,56030
ocd-division/country:us/territory:pr/sldu:1,Puerto Rico State Senate district I,72001
ocd-division/country:us/territory:pr/sldu:2,Puerto Rico State Senate district II,72002
ocd-division/country:us/territory:pr/sldu:3,Puerto Rico State Senate district III,72003
ocd-division/country:us/territory:pr/sldu:4,Puerto Rico State Senate district IV,72004
ocd-division/country:us/territory:pr/sldu:5,Puerto Rico State Senate district V,72005
ocd-division/country:us/territory:pr/sldu:6,Puerto Rico State Senate district VI,72006
ocd-division/country:us/territory:pr/sldu:7,Puerto Rico State Senate district VII,72007
ocd-division/country:us/territory:pr/sldu:8,Puerto Rico State Senate district VIII,72008
ocd-division/country:us/state:ma/sldu:berkshire_hampshire_and_franklin,"Massachusetts Berkshire, Hampshire & Franklin district (obsolete)",25020
ocd-division/country:us/state:ma/sldu:3rd_essex_and_middlesex,Massachusetts Third Essex & Middlesex district (obsolete),25026
ocd-division/country:us/state:ma/sldu:hampshire_and_franklin,Massachusetts Hampshire & Franklin district (obsolete),25032
ocd-division/country:us/state:ma/sldu:middlesex_and_essex,Massachusetts Middlesex & Essex district (obsolete),25037
ocd-division/country:us/state:ma/sldu:middlesex_suffolk_and_essex,"Massachusetts Middlesex, Suffolk & Essex district (obsolete)",25041
ocd-division/country:us/state:ma/sldu:suffolk_and_norfolk,Massachusetts Suffolk & Norfolk district (obsolete),25054
ocd-division/country:us/state:ma/sldu:worcester_hampden_hampshire_and_franklin,"Massachusetts Worcester, Hampden, Hampshire & Franklin district (obsolete)",25057
ocd-division/country:us/state:nv/sldu:clark_county_1,Nevada Clark County Senatorial district 1 (obsolete),32001
ocd-division/country:us/state:nv/sldu:clark_county_2,Nevada Clark County Senatorial district 2 (obsolete),32002
ocd-division/country:us/state:nv/sldu:clark_county_3,Nevada Clark County Senatorial district 3 (obsolete),32003
ocd-division/country:us/state:nv/sldu:clark_county_4,Nevada Clark County Senatorial district 4 (obsolete),32004
ocd-division/country:us/state:nv/sldu:clark_county_5,Nevada Clark County Senatorial district 5 (obsolete),32005
ocd-division/country:us/state:nv/sldu:clark_county_6,Nevada Clark County Senatorial district 6 (obsolete),32006
ocd-division/country:us/state:nv/sldu:clark_county_7,Nevada Clark County Senatorial district 7 (obsolete),32007
ocd-division/country:us/state:nv/sldu:clark_county_8,Nevada Clark County Senatorial district 8 (obsolete),32008
ocd-division/country:us/state:nv/sldu:clark_county_9,Nevada Clark County Senatorial district 9 (obsolete),32009
ocd-division/country:us/state:nv/sldu:clark_county_10,Nevada Clark County Senatorial district 10 (obsolete),32010
ocd-division/country:us/state:nv/sldu:clark_county_11,Nevada Clark County Senatorial district 11 (obsolete),32011
ocd-division/country:us/state:nv/sldu:clark_county_12,Nevada Clark County Senatorial district 12 (obsolete),32012
ocd-division/country:us/state:nv/sldu:washoe_county_1,Nevada Washoe County Senatorial district 1 (obsolete),32013
ocd-division/country:us/state:nv/sldu:washoe_county_2,Nevada Washoe County Senatorial district 2 (obsolete),32014
ocd-division/country:us/state:nv/sldu:washoe_county_3,Nevada Washoe County Senatorial district 3 (obsolete),32015
ocd-division/country:us/state:nv/sldu:washoe_county_4,Nevada Washoe County Senatorial district 4 (obsolete),32016
ocd-division/country:us/state:nv/sldu:capital,Nevada Capital Senatorial district (obsolete),32017
ocd-division/country:us/state:nv/sldu:central_nevada,Nevada Central Nevada Senatorial district (obsolete),32018
ocd-division/country:us/state:nv/sldu:rural_nevada,Nevada Rural Nevada Senatorial district (obsolete),32019
ocd-division/country:us/state:vt/sldu:grand_isle,Vermont Grand Isle State Senate district (obsolete),50CGI
ocd-division/country:us/state:wv/sldu:817,West Virginia State Senate district 817 (obsolete),54817
